"SRR1071717"	"SRR1099957"	"SRR1093930"	"SRR1084917"	"SRR1081765"	"SRR1079830"	"SRR1086236"	"SRR1097296"	"SRR1120296"	"SRR1092208"	"SRR1085402"
"ENSG00000259626.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259627.1"	23637	4433	2193	854	3985	11630	10605	5541	1547	18994	1167
"ENSG00000259628.1"	31	21	23	21	19	14	22	17	20	15	14
"ENSG00000259630.2"	6	4	14	3	1	5	7	4	4	5	1
"ENSG00000259631.1"	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000259632.2"	0	2	2	1	2	1	0	0	2	0	1
"ENSG00000259633.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000259635.1"	10	17	12	5	8	10	10	11	7	4	5
"ENSG00000259636.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259637.1"	0	1	0	0	1	0	0	1	0	0	1
"ENSG00000259639.5"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000259641.5"	0	1	0	1	0	0	0	0	0	0	0
"ENSG00000259642.2"	135	182	141	134	177	157	157	128	92	206	106
"ENSG00000259644.1"	2	8	13	10	7	2	3	5	6	3	4
"ENSG00000259645.1"	2	0	2	0	0	0	0	0	1	0	1
"ENSG00000259646.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259647.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000259648.1"	3	3	2	3	1	4	0	3	3	3	0
"ENSG00000259649.4"	6	12	11	4	9	10	6	9	14	3	4
"ENSG00000259650.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259651.2"	1	0	2	2	0	0	0	1	1	0	0
"ENSG00000259652.1"	3	10	13	10	5	7	9	6	10	9	8
"ENSG00000259654.1"	1	4	5	1	3	1	1	2	0	1	1
"ENSG00000259655.1"	4	6	18	5	9	11	5	17	9	5	13
"ENSG00000259656.1"	1	1	1	1	0	1	0	0	0	2	0
"ENSG00000259657.1"	13	23	19	18	18	12	12	21	24	12	25
"ENSG00000259658.4"	80	61	44	33	50	82	98	67	55	82	58
"ENSG00000259659.1"	1	5	6	7	5	6	1	6	10	4	9
"ENSG00000259660.2"	192	177	152	80	112	125	262	179	108	114	92
"ENSG00000259661.1"	351	623	384	375	441	849	642	416	327	712	242
"ENSG00000259663.2"	4	26	66	75	10	4	1	3	81	2	22
"ENSG00000259664.2"	0	0	1	0	1	0	1	1	0	0	5
"ENSG00000259665.1"	3	2	2	1	2	0	7	8	2	5	4
"ENSG00000259666.2"	0	0	2	0	0	1	2	0	2	0	0
"ENSG00000259668.5"	43	137	116	86	79	86	71	46	123	45	118
"ENSG00000259669.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259670.1"	2	2	3	5	3	3	4	3	3	3	2
"ENSG00000259671.1"	0	0	2	2	2	1	0	0	1	1	0
"ENSG00000259672.1"	0	1	0	0	0	1	0	0	0	2	0
"ENSG00000259673.5"	197	325	352	255	199	228	232	180	242	176	171
"ENSG00000259674.1"	1	5	2	3	1	0	0	0	3	0	1
"ENSG00000259675.1"	1	8	13	8	2	3	3	1	3	3	3
"ENSG00000259676.1"	1	0	0	0	0	1	0	0	0	0	0
"ENSG00000259677.1"	4	5	6	11	4	5	4	0	6	0	6
"ENSG00000259678.1"	48	79	88	75	71	55	78	45	87	49	89
"ENSG00000259680.5"	0	1	72	9	0	0	0	5	34	0	0
"ENSG00000259681.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000259682.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000259683.1"	101	139	125	80	102	228	340	157	53	95	112
"ENSG00000259684.1"	49	82	68	38	38	56	44	48	43	66	48
"ENSG00000259685.2"	12	0	0	0	0	0	0	0	0	0	0
"ENSG00000259686.1"	2	0	0	1	2	0	1	0	0	0	2
"ENSG00000259687.1"	0	7	15	5	2	4	1	4	12	1	12
"ENSG00000259688.1"	1	1	0	0	0	0	1	1	0	1	0
"ENSG00000259690.1"	0	3	2	1	0	0	0	0	0	0	0
"ENSG00000259691.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259692.5"	1	4	24	1	1	0	2	0	2	0	2
"ENSG00000259694.1"	4	4	8	2	11	2	3	3	3	3	5
"ENSG00000259695.2"	0	0	0	0	0	0	0	0	1	1	0
"ENSG00000259696.2"	1	1	0	0	0	1	1	0	1	0	0
"ENSG00000259697.1"	1	0	1	2	1	1	1	0	0	0	1
"ENSG00000259698.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259699.2"	8	13	11	8	10	10	11	10	6	8	4
"ENSG00000259700.3"	1	1	1	3	1	3	1	0	1	2	2
"ENSG00000259701.1"	0	0	0	1	0	0	0	0	1	0	0
"ENSG00000259702.1"	2	1	1	0	1	1	2	0	3	0	3
"ENSG00000259703.5"	0	1	0	0	1	0	0	0	0	0	0
"ENSG00000259704.1"	0	11	20	10	6	2	0	0	25	2	22
"ENSG00000259705.1"	3	2	7	4	6	4	2	3	6	2	3
"ENSG00000259706.1"	129	157	172	117	127	159	123	220	173	122	120
"ENSG00000259707.1"	1	3	3	3	0	0	1	3	1	1	7
"ENSG00000259708.1"	0	0	0	1	1	0	0	0	0	0	1
"ENSG00000259709.1"	61	59	54	55	59	75	60	46	48	49	39
"ENSG00000259710.1"	1	0	1	0	1	1	0	1	0	0	1
"ENSG00000259711.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000259712.1"	5	10	22	17	12	11	12	5	27	2	28
"ENSG00000259713.1"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000259715.1"	15	22	14	9	11	35	43	13	39	23	38
"ENSG00000259717.1"	1	3	4	2	2	1	1	1	9	1	9
"ENSG00000259719.5"	2	7	2	1	2	3	2	2	0	4	1
"ENSG00000259720.1"	0	0	0	0	1	0	0	1	0	0	1
"ENSG00000259721.1"	1	2	3	1	1	3	1	1	5	0	3
"ENSG00000259722.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259723.1"	0	15	10	6	5	0	0	1	11	0	18
"ENSG00000259724.1"	0	0	0	0	1	1	0	1	0	0	0
"ENSG00000259725.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259726.1"	143	155	162	79	260	259	231	175	98	178	126
"ENSG00000259727.1"	19	6	3	1	0	15	22	0	1	72	2
"ENSG00000259728.5"	50	85	100	62	65	93	106	50	42	42	48
"ENSG00000259730.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000259731.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259732.1"	7	11	9	6	12	11	4	6	6	4	6
"ENSG00000259734.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259735.1"	2	1	4	1	0	2	0	2	0	1	2
"ENSG00000259736.1"	57	64	55	24	56	104	101	83	34	79	31
"ENSG00000259737.6"	0	8	0	2	7	0	2	0	0	1	12
"ENSG00000259738.1"	3	8	5	3	3	1	3	5	7	1	11
"ENSG00000259740.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259742.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259743.2"	0	0	1	0	0	0	0	0	0	2	0
"ENSG00000259744.1"	8	22	40	3	7	5	7	4	6	11	5
"ENSG00000259746.1"	57	135	110	62	68	84	70	102	71	83	62
"ENSG00000259747.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000259749.1"	1	0	0	0	0	0	1	0	0	0	0
"ENSG00000259750.1"	2	1	0	1	0	1	0	1	1	2	0
"ENSG00000259751.1"	3	12	1	3	4	6	7	9	5	1	3
"ENSG00000259752.2"	1	3	6	2	2	1	4	2	4	3	2
"ENSG00000259753.1"	389	292	201	81	335	474	586	629	152	641	165
"ENSG00000259754.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259755.1"	21	90	71	57	54	69	58	74	69	83	39
"ENSG00000259756.1"	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000259757.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259759.1"	0	0	0	2	0	0	0	0	0	0	0
"ENSG00000259760.1"	1	1	1	1	0	2	0	1	1	2	0
"ENSG00000259761.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259762.1"	4	6	10	3	6	3	4	10	8	4	7
"ENSG00000259763.1"	1	1	4	1	1	0	1	1	3	2	2
"ENSG00000259764.1"	0	0	1	0	0	0	0	0	0	0	1
"ENSG00000259767.1"	5	8	17	12	7	10	8	3	8	6	6
"ENSG00000259768.5"	356	539	396	248	277	343	420	272	315	287	291
"ENSG00000259769.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259770.2"	1	0	0	0	1	0	0	0	0	0	1
"ENSG00000259771.1"	0	3	3	2	1	0	1	0	0	0	2
"ENSG00000259772.6"	4	24	36	18	11	18	8	10	34	12	7
"ENSG00000259773.1"	32	51	30	32	44	38	33	24	39	29	51
"ENSG00000259774.1"	3	11	6	3	9	15	14	7	8	6	6
"ENSG00000259775.1"	8	12	18	7	20	9	13	4	6	9	10
"ENSG00000259776.1"	0	1	1	1	1	1	0	0	1	1	1
"ENSG00000259779.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000259780.3"	18	14	16	35	19	13	9	22	23	23	20
"ENSG00000259781.1"	1258	1994	1527	1157	1343	1541	1395	1315	1119	1563	1101
"ENSG00000259782.2"	3	2	3	1	3	3	4	6	1	3	2
"ENSG00000259783.5"	5	4	2	2	4	0	2	1	3	4	1
"ENSG00000259784.1"	452	694	745	463	543	648	516	561	639	463	653
"ENSG00000259786.6"	0	1	0	0	0	1	1	0	0	0	1
"ENSG00000259788.1"	0	0	0	0	0	0	1	1	0	0	0
"ENSG00000259789.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259790.1"	128	158	157	135	114	162	167	142	119	123	125
"ENSG00000259791.1"	0	2	0	3	0	0	0	0	0	0	1
"ENSG00000259792.1"	130	238	353	198	173	191	158	155	227	82	185
"ENSG00000259793.1"	0	1	2	8	0	0	0	0	0	1	3
"ENSG00000259797.1"	0	3	3	3	1	0	1	0	1	4	3
"ENSG00000259798.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000259799.1"	51	20	10	4	30	43	27	14	7	49	8
"ENSG00000259800.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259802.1"	14	15	10	12	21	6	13	12	14	16	25
"ENSG00000259803.6"	4	2	11	29	10	13	11	13	12	5	8
"ENSG00000259804.1"	1	7	7	3	8	4	9	6	3	4	7
"ENSG00000259805.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000259807.1"	11	18	14	9	15	17	16	15	25	22	37
"ENSG00000259810.2"	8	6	8	10	3	2	2	1	6	7	4
"ENSG00000259813.1"	31	79	57	40	43	50	42	42	55	49	28
"ENSG00000259814.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259815.1"	0	0	2	0	0	0	0	0	0	0	0
"ENSG00000259817.2"	0	1	0	0	0	0	0	0	1	0	0
"ENSG00000259818.1"	2	0	1	0	0	1	2	1	1	5	1
"ENSG00000259819.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259820.1"	313	335	291	317	519	395	427	283	272	269	251
"ENSG00000259821.1"	1	0	0	0	0	0	1	0	0	0	0
"ENSG00000259822.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259823.5"	1	0	0	5	1	3	3	0	3	1	0
"ENSG00000259826.1"	37	37	56	33	47	38	55	23	38	43	40
"ENSG00000259827.1"	378	521	292	121	1602	1449	266	3963	133	340	105
"ENSG00000259828.1"	1	3	6	5	6	6	8	5	2	1	2
"ENSG00000259831.1"	1	0	0	0	1	0	1	2	0	0	0
"ENSG00000259832.1"	0	3	2	1	2	1	1	0	2	0	1
"ENSG00000259833.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259834.1"	3	64	51	78	30	6	2	8	139	6	19
"ENSG00000259836.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259837.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259838.1"	72	71	77	16	68	81	67	108	49	91	64
"ENSG00000259839.1"	0	0	1	0	0	1	0	0	0	0	0
"ENSG00000259840.1"	5	5	5	2	2	2	6	1	10	4	3
"ENSG00000259841.6"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000259842.2"	0	0	0	0	0	0	0	1	1	0	0
"ENSG00000259843.2"	1	15	8	12	16	9	9	8	11	5	8
"ENSG00000259844.2"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000259845.1"	38	50	46	50	44	47	47	35	34	34	31
"ENSG00000259846.1"	0	0	10	0	1	0	0	0	0	0	0
"ENSG00000259847.1"	0	1	1	1	0	0	0	0	1	1	4
"ENSG00000259848.8"	1	1	3	1	1	1	2	1	0	1	1
"ENSG00000259849.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259852.2"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000259854.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000259855.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000259856.1"	59	197	118	121	79	140	95	79	118	82	112
"ENSG00000259859.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000259861.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259862.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259863.1"	34	31	37	18	28	44	28	40	21	40	27
"ENSG00000259864.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259865.1"	125	243	332	265	150	130	125	163	290	97	243
"ENSG00000259866.1"	1	1	1	1	0	0	0	1	0	0	3
"ENSG00000259867.5"	4	2	2	2	1	2	0	4	1	1	3
"ENSG00000259868.2"	1	1	1	0	1	5	0	2	3	6	2
"ENSG00000259869.1"	5	14	10	5	4	15	3	3	10	21	9
"ENSG00000259870.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259871.1"	0	0	1	2	0	0	0	0	0	0	0
"ENSG00000259873.1"	0	1	1	0	0	0	0	0	1	0	0
"ENSG00000259874.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259876.1"	1	5	1	1	1	1	1	1	0	2	2
"ENSG00000259877.2"	147	216	231	165	227	295	177	179	202	264	116
"ENSG00000259878.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259881.1"	16	67	98	85	33	33	41	22	95	24	54
"ENSG00000259882.2"	0	1	1	0	1	0	0	1	0	0	1
"ENSG00000259883.1"	2	11	20	10	6	4	7	1	6	1	22
"ENSG00000259884.1"	2658	8156	1485	1492	5026	624	4369	1223	2473	842	6375
"ENSG00000259887.1"	2	1	1	1	1	0	4	2	0	0	2
"ENSG00000259889.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259890.1"	2	3	2	2	2	2	2	2	1	1	1
"ENSG00000259891.1"	171	145	162	103	128	163	288	126	135	252	86
"ENSG00000259892.1"	0	0	0	0	2	0	0	0	1	0	0
"ENSG00000259895.1"	0	2	1	0	2	0	4	3	4	2	6
"ENSG00000259897.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259898.1"	1	15	33	25	9	4	2	2	14	0	13
"ENSG00000259899.1"	2	3	2	3	0	1	3	3	2	0	1
"ENSG00000259900.5"	61	85	58	59	75	85	77	75	68	83	59
"ENSG00000259904.1"	11	6	10	4	8	13	8	8	16	19	5
"ENSG00000259905.5"	4	224	334	136	113	23	7	7	250	5	174
"ENSG00000259906.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259907.1"	0	0	6	1	1	0	1	1	1	0	0
"ENSG00000259909.1"	0	0	1	0	0	0	0	0	1	0	1
"ENSG00000259910.1"	4	1	2	1	3	5	2	1	0	3	1
"ENSG00000259912.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259914.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259915.2"	12	12	14	6	11	10	10	3	15	6	13
"ENSG00000259916.1"	1	8	8	6	6	3	0	2	2	1	3
"ENSG00000259917.1"	643	744	749	555	615	804	613	748	611	507	523
"ENSG00000259918.1"	58	54	47	37	35	57	48	55	30	68	40
"ENSG00000259920.1"	1	0	3	4	2	0	0	0	1	0	1
"ENSG00000259921.1"	42	48	58	16	34	48	57	45	33	42	22
"ENSG00000259922.1"	0	0	1	0	0	0	0	0	1	1	0
"ENSG00000259923.1"	0	2	0	0	2	0	0	4	0	0	0
"ENSG00000259924.1"	16	28	21	18	22	23	21	15	20	13	25
"ENSG00000259925.1"	0	0	0	2	0	0	1	0	0	0	0
"ENSG00000259926.1"	0	3	3	1	0	1	1	1	0	0	1
"ENSG00000259928.1"	18	1	0	0	0	2	0	1	1	1	1
"ENSG00000259929.5"	0	0	1	0	0	0	0	1	0	0	1
"ENSG00000259931.2"	0	1	1	0	2	0	2	0	1	1	0
"ENSG00000259932.1"	6	3	8	5	3	4	5	8	4	8	10
"ENSG00000259933.6"	330	181	184	77	227	288	226	243	175	250	103
"ENSG00000259934.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259935.1"	1	10	7	2	1	3	6	10	2	9	1
"ENSG00000259937.2"	0	0	3	0	0	1	0	0	0	0	1
"ENSG00000259939.1"	71	278	340	193	164	68	116	146	225	109	163
"ENSG00000259940.2"	19	36	28	23	20	42	27	42	31	49	28
"ENSG00000259941.1"	9	9	14	21	15	10	3	7	17	7	22
"ENSG00000259943.1"	222	220	252	178	282	278	251	190	193	343	144
"ENSG00000259944.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259945.1"	286	345	310	167	252	374	405	273	234	318	184
"ENSG00000259946.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000259947.1"	0	0	0	0	2	0	1	0	1	0	0
"ENSG00000259948.2"	515	1534	931	703	648	598	545	410	657	441	580
"ENSG00000259950.1"	0	1	3	0	0	0	1	0	0	2	1
"ENSG00000259952.1"	633	606	490	303	500	891	733	565	472	850	464
"ENSG00000259953.1"	21	308	252	169	73	46	24	30	206	19	152
"ENSG00000259954.1"	3	28	30	10	10	5	3	10	44	10	20
"ENSG00000259955.1"	21	13	11	15	12	22	20	16	10	25	16
"ENSG00000259956.1"	2165	3698	2136	1559	2045	2615	2779	2073	1551	2732	1542
"ENSG00000259957.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259959.1"	132	208	162	81	115	127	110	93	93	137	112
"ENSG00000259961.1"	0	1	0	1	0	0	0	0	0	0	4
"ENSG00000259962.1"	0	0	0	1	0	0	0	0	0	0	1
"ENSG00000259963.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259964.6"	1	1	0	0	0	0	0	0	1	0	0
"ENSG00000259966.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259967.1"	0	0	0	0	1	0	0	1	0	0	0
"ENSG00000259968.3"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000259969.1"	25	62	43	34	21	38	19	12	50	16	28
"ENSG00000259970.1"	38	86	86	80	34	35	32	30	74	38	91
"ENSG00000259971.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259972.2"	1339	1681	1496	1234	1470	1760	1537	1563	1202	2273	1202
"ENSG00000259974.2"	4	2	3	19	3	4	2	3	4	3	1
"ENSG00000259976.2"	2576	2359	2217	1532	2095	2808	2827	2087	1818	2086	1478
"ENSG00000259977.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000259978.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259979.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259981.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259982.1"	0	4	1	9	2	1	3	2	12	2	1
"ENSG00000259983.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259984.1"	21	56	76	75	53	60	46	55	65	14	42
"ENSG00000259985.1"	2	16	12	9	9	4	10	8	12	5	17
"ENSG00000259986.1"	0	2	2	0	0	1	0	2	0	0	0
"ENSG00000259987.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259989.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000259990.2"	0	0	1	2	0	0	0	0	1	0	0
"ENSG00000259992.1"	75	116	88	56	69	110	59	80	61	67	65
"ENSG00000259993.1"	0	3	0	0	0	1	1	1	0	0	0
"ENSG00000259994.1"	58	60	44	29	45	76	61	67	41	68	38
"ENSG00000259995.1"	0	0	0	0	0	0	0	1	0	0	0
"ENSG00000259996.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259997.2"	0	0	0	2	0	0	0	0	0	0	0
"ENSG00000259998.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259999.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000260000.2"	27	46	36	34	19	27	16	16	32	24	43
"ENSG00000260001.6"	75	7	13	5	62	47	1	26	22	87	8
"ENSG00000260003.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260004.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260005.6"	603	1058	964	863	647	798	669	616	720	643	725
"ENSG00000260007.2"	946	925	856	632	669	1016	800	824	688	822	503
"ENSG00000260008.1"	1	4	4	2	3	3	2	1	1	1	4
"ENSG00000260009.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260010.1"	0	0	1	0	1	0	2	1	0	1	0
"ENSG00000260011.2"	5	2	15	10	6	5	3	10	3	3	5
"ENSG00000260012.1"	1	2	5	5	3	3	1	4	6	1	3
"ENSG00000260014.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000260015.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000260017.1"	74	167	93	86	89	83	86	96	95	92	71
"ENSG00000260018.1"	23	10	26	18	14	19	23	24	11	34	12
"ENSG00000260019.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260021.1"	0	0	0	0	1	0	0	0	1	0	0
"ENSG00000260022.1"	4	15	6	8	5	7	4	9	6	5	9
"ENSG00000260024.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260025.1"	24	41	36	13	21	24	25	15	14	43	22
"ENSG00000260026.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260027.4"	64	474	444	354	164	95	85	103	383	58	428
"ENSG00000260029.2"	0	1	0	0	0	0	0	1	0	0	0
"ENSG00000260030.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260031.1"	0	0	1	0	0	2	1	0	1	3	2
"ENSG00000260032.1"	7882	15211	12060	8511	7891	9772	8450	6889	8798	7326	7418
"ENSG00000260033.1"	0	1	0	0	0	1	1	1	0	1	0
"ENSG00000260034.1"	7	11	11	14	7	8	6	6	10	2	7
"ENSG00000260035.1"	1	0	1	0	0	0	0	0	0	0	0
"ENSG00000260036.1"	10	16	17	12	14	12	10	13	14	7	16
"ENSG00000260037.5"	188	138	139	96	113	215	159	104	117	189	77
"ENSG00000260038.1"	1	8	6	7	4	6	2	3	7	6	4
"ENSG00000260041.5"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000260042.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260046.1"	0	1	1	0	0	2	2	2	1	2	0
"ENSG00000260047.2"	2	4	2	4	2	2	1	1	4	3	2
"ENSG00000260048.2"	0	0	4	20	1	0	0	0	2	0	0
"ENSG00000260051.1"	43	122	113	78	92	99	77	64	95	85	87
"ENSG00000260052.1"	2	0	2	1	0	1	0	1	1	0	1
"ENSG00000260053.2"	2	1	2	3	2	1	4	6	2	4	2
"ENSG00000260057.5"	0	1	1	1	0	0	0	0	1	0	1
"ENSG00000260058.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260059.1"	9	14	9	3	0	1	4	3	0	1	3
"ENSG00000260060.1"	7	13	8	8	5	6	8	12	3	10	2
"ENSG00000260062.3"	0	2	0	1	0	0	1	0	0	0	0
"ENSG00000260063.1"	11	11	24	4	30	4	12	5	18	18	23
"ENSG00000260064.1"	0	0	4	2	0	0	2	0	3	0	2
"ENSG00000260066.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000260067.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260068.1"	0	0	2	0	0	0	0	0	0	0	0
"ENSG00000260070.1"	0	4	1	2	3	1	0	1	0	0	0
"ENSG00000260071.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260072.1"	0	0	0	0	0	1	0	1	0	1	1
"ENSG00000260073.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260075.1"	57	86	141	166	111	182	115	195	99	106	134
"ENSG00000260077.1"	208	221	306	119	386	376	289	178	162	251	122
"ENSG00000260078.3"	0	5	8	13	3	1	0	0	5	0	4
"ENSG00000260081.1"	39	17	21	18	11	38	15	18	15	18	18
"ENSG00000260082.1"	12	9	13	2	9	7	10	6	7	14	2
"ENSG00000260083.1"	233	203	178	144	158	241	207	157	148	283	146
"ENSG00000260084.1"	0	2	1	0	1	1	2	0	0	1	0
"ENSG00000260086.2"	3	3	4	2	1	8	1	2	3	1	3
"ENSG00000260087.1"	1	0	2	1	1	2	0	1	1	1	2
"ENSG00000260088.1"	7	6	2	3	2	2	1	2	5	4	1
"ENSG00000260089.2"	0	0	0	0	1	0	1	0	1	0	0
"ENSG00000260090.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260091.1"	59	92	109	62	53	47	35	67	105	51	79
"ENSG00000260092.1"	39	35	33	21	30	49	25	31	29	29	20
"ENSG00000260093.1"	1	1	4	2	4	6	1	2	3	1	1
"ENSG00000260094.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260095.1"	9	16	11	4	12	1	4	3	6	5	5
"ENSG00000260096.1"	3	1	1	1	1	0	1	1	1	1	1
"ENSG00000260097.2"	23	36	109	56	30	38	15	37	103	30	62
"ENSG00000260100.1"	1	0	0	1	0	0	0	0	0	0	0
"ENSG00000260101.1"	3	14	16	12	10	8	6	2	20	4	25
"ENSG00000260102.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000260103.2"	29	92	115	67	36	45	23	26	93	35	96
"ENSG00000260104.1"	2	3	3	0	3	5	1	2	2	2	2
"ENSG00000260105.6"	589	275	192	33	340	583	560	360	102	478	98
"ENSG00000260107.1"	283	300	253	159	238	325	305	276	187	341	148
"ENSG00000260108.1"	139	218	155	138	143	248	102	155	155	191	144
"ENSG00000260109.1"	1	1	0	0	0	0	1	0	0	0	0
"ENSG00000260111.1"	71	69	54	51	62	71	75	65	61	106	59
"ENSG00000260112.1"	18	6	3	0	6	9	14	12	5	29	3
"ENSG00000260113.3"	1	1	1	0	0	1	0	0	0	0	0
"ENSG00000260114.2"	57	100	136	102	93	125	105	113	135	101	139
"ENSG00000260115.1"	0	6	5	9	2	0	0	0	11	1	6
"ENSG00000260118.1"	20	19	25	20	17	15	24	7	13	6	9
"ENSG00000260120.1"	1	0	6	1	1	1	0	0	2	0	1
"ENSG00000260121.1"	1516	1235	833	668	982	1238	1272	1251	756	2099	607
"ENSG00000260122.1"	0	18	10	19	7	2	1	0	10	0	12
"ENSG00000260123.1"	2	3	3	0	0	3	2	2	0	2	2
"ENSG00000260125.1"	0	0	0	0	0	0	2	0	0	0	0
"ENSG00000260126.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260128.6"	11	71	48	69	24	20	18	16	26	12	44
"ENSG00000260131.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260132.1"	0	1	0	0	0	0	0	1	0	0	0
"ENSG00000260133.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000260134.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260135.6"	0	4	6	2	5	0	3	0	0	1	12
