"SRR1088832"	"SRR1096057"	"SRR1075223"	"SRR1077239"	"SRR1097035"	"SRR1097574"	"SRR1343393"	"SRR1089562"	"SRR1096876"	"SRR1089833"	"SRR1098612"
"ENSG00000252682.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252684.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000252685.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252686.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252688.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252689.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252690.3"	116	188	157	195	192	161	181	123	129	161	145
"ENSG00000252691.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252692.1"	0	0	0	1	0	0	0	0	0	0	1
"ENSG00000252693.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252695.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252696.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252697.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252699.1"	4	6	11	3	10	14	3	2	6	14	4
"ENSG00000252700.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252704.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252705.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252707.1"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000252710.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252711.1"	0	0	4	1	0	8	0	0	0	0	0
"ENSG00000252712.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252713.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252714.1"	51	55	44	43	51	57	33	37	33	24	22
"ENSG00000252716.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252717.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252718.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252719.1"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000252720.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252721.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252722.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252723.2"	1	0	0	1	1	1	0	0	0	1	0
"ENSG00000252724.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000252725.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252726.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252727.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252729.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252734.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252735.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252739.1"	0	1	0	0	0	0	0	0	0	0	1
"ENSG00000252742.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252743.1"	6	2	2	4	4	10	6	6	5	5	5
"ENSG00000252744.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252745.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252746.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252747.1"	0	0	1	1	1	0	0	2	0	1	2
"ENSG00000252749.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252750.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252751.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252752.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252755.1"	1	0	0	1	0	0	1	1	0	0	1
"ENSG00000252756.1"	1	0	0	0	0	4	0	1	1	0	1
"ENSG00000252757.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000252758.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252759.1"	3	2	2	4	8	5	2	7	3	6	3
"ENSG00000252760.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252761.1"	0	0	0	0	0	1	0	0	2	0	0
"ENSG00000252762.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252763.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252764.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252765.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252766.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252767.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252768.1"	2	1	1	2	2	2	2	3	0	2	2
"ENSG00000252769.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252770.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252772.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252774.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252776.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252777.1"	0	0	0	0	1	1	0	0	0	0	0
"ENSG00000252778.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252779.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000252780.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252782.1"	0	0	2	0	3	0	1	0	1	4	0
"ENSG00000252783.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252784.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252787.2"	1	2	1	1	2	6	1	1	2	5	2
"ENSG00000252794.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252795.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252796.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252797.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000252798.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000252800.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252802.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252804.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252806.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252807.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252810.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252812.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252814.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252815.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252816.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252820.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252821.1"	4	4	2	1	2	1	3	1	2	3	0
"ENSG00000252822.1"	3	1	1	0	1	0	0	2	3	1	0
"ENSG00000252823.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252824.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252826.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252827.1"	2	0	0	0	0	0	1	2	0	0	1
"ENSG00000252828.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252830.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252832.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252833.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252835.1"	1	2	1	4	3	1	3	2	2	7	0
"ENSG00000252837.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252839.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000252840.1"	0	0	0	2	0	1	0	0	0	0	0
"ENSG00000252845.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000252847.1"	0	1	0	1	0	0	0	0	0	0	0
"ENSG00000252848.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252850.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252852.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252854.1"	0	0	0	0	0	0	0	1	1	0	1
"ENSG00000252856.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252857.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252858.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252859.1"	0	1	0	1	1	1	1	1	0	2	1
"ENSG00000252860.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252861.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252863.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252864.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252866.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252867.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252868.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252870.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252872.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252874.2"	3	1	0	1	3	1	1	5	0	2	2
"ENSG00000252877.1"	4	2	3	3	2	5	1	5	3	2	6
"ENSG00000252879.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252881.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252882.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000252884.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252886.1"	2	0	0	0	0	0	0	0	2	0	0
"ENSG00000252887.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252888.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252889.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252890.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252891.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252892.1"	1	0	1	1	2	0	1	0	1	1	0
"ENSG00000252894.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252897.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252898.1"	0	0	0	0	0	0	0	0	0	2	0
"ENSG00000252900.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252902.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252903.2"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000252904.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000252905.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252906.1"	0	0	0	0	0	1	0	1	2	0	0
"ENSG00000252908.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252909.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252913.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252914.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000252915.1"	0	2	2	2	9	4	2	1	2	9	2
"ENSG00000252916.1"	1	2	3	4	2	3	4	0	2	0	1
"ENSG00000252917.1"	0	1	1	0	0	0	0	0	0	0	0
"ENSG00000252919.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000252920.1"	0	0	10	0	0	2	0	0	0	0	0
"ENSG00000252922.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252923.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252927.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252928.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252929.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252930.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252931.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252933.1"	1	1	0	3	3	2	3	7	3	2	1
"ENSG00000252934.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252935.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252936.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252937.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252941.1"	0	0	0	1	3	1	2	0	1	0	0
"ENSG00000252942.1"	1	0	2	2	0	1	2	1	0	1	0
"ENSG00000252943.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252944.1"	0	1	0	1	0	1	1	0	0	0	1
"ENSG00000252945.1"	0	0	0	0	0	0	0	1	0	1	0
"ENSG00000252947.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252948.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252950.1"	1	1	0	1	2	0	1	0	1	0	0
"ENSG00000252951.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000252952.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252953.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252955.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252956.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000252957.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252959.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252960.1"	0	1	0	1	0	0	0	0	0	2	0
"ENSG00000252962.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252963.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252964.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000252965.1"	3	2	5	1	1	2	6	2	4	2	5
"ENSG00000252969.1"	1	0	0	0	1	0	0	1	0	0	0
"ENSG00000252970.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000252971.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252973.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252975.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252977.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252978.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252979.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252980.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252982.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252983.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252984.1"	1	0	0	1	0	0	0	0	0	1	1
"ENSG00000252985.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252987.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252988.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252989.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252990.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252991.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252992.1"	0	1	0	0	1	0	0	0	0	0	0
"ENSG00000252993.1"	0	0	0	0	0	0	0	1	0	0	0
"ENSG00000252994.1"	1	0	0	0	0	1	0	1	0	0	0
"ENSG00000252995.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252996.1"	0	0	0	0	0	0	0	1	0	1	0
"ENSG00000252998.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000252999.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253000.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253001.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000253003.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253005.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253006.1"	0	0	0	0	0	0	0	1	0	0	0
"ENSG00000253007.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253008.2"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000253010.1"	0	2	0	0	0	0	0	0	0	0	0
"ENSG00000253013.1"	0	0	0	1	0	1	0	0	0	0	0
"ENSG00000253015.1"	0	0	1	0	0	0	1	0	0	0	0
"ENSG00000253016.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253019.1"	0	0	1	0	0	2	0	0	0	0	0
"ENSG00000253020.2"	1	1	0	0	0	0	0	0	0	1	0
"ENSG00000253021.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253022.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253023.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253024.1"	0	0	0	1	0	2	1	0	1	0	0
"ENSG00000253025.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253026.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253027.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253028.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253030.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000253031.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253032.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253035.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253038.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253039.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000253040.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253041.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253042.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253043.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253047.1"	12	3	4	5	4	6	3	8	5	5	11
"ENSG00000253048.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253049.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253051.1"	16	19	2	4	4	5	3	7	11	5	8
"ENSG00000253053.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253054.1"	0	0	0	0	1	0	0	1	0	0	1
"ENSG00000253055.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253056.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000253057.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253058.1"	0	0	0	0	0	0	0	0	0	1	1
"ENSG00000253059.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000253060.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253063.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253064.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253065.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253066.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253067.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253070.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253072.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253073.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253074.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253075.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253077.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253078.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253079.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253080.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253081.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253083.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253084.3"	0	1	0	1	0	0	1	0	0	0	0
"ENSG00000253085.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253086.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000253087.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253088.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253089.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253090.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253092.1"	0	2	0	1	0	1	2	2	1	1	3
"ENSG00000253093.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000253094.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000253096.1"	1	3	1	3	3	3	5	4	2	2	2
"ENSG00000253097.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253098.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253099.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000253100.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000253102.1"	147	315	81	83	84	154	169	163	314	75	103
"ENSG00000253103.1"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000253104.1"	0	0	0	0	1	0	0	0	0	0	1
"ENSG00000253105.5"	33	9	4	4	6	1	24	25	10	2	7
"ENSG00000253106.1"	197	201	98	173	186	79	117	127	156	217	178
"ENSG00000253107.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000253108.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253109.1"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000253110.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253111.1"	0	0	0	0	0	0	0	0	0	0	2
"ENSG00000253112.1"	1	0	1	1	1	1	0	0	1	1	1
"ENSG00000253114.2"	0	0	0	2	0	0	0	1	0	0	0
"ENSG00000253115.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253116.1"	1	0	1	0	0	0	2	1	2	1	0
"ENSG00000253117.4"	1	1	0	0	0	0	0	1	0	0	0
"ENSG00000253118.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253119.1"	1	3	0	2	2	0	1	0	3	2	0
"ENSG00000253120.1"	39	7	13	4	2	3	67	28	3	1	32
"ENSG00000253121.1"	0	0	10	0	0	3	0	1	0	0	0
"ENSG00000253122.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253123.3"	904	686	29	35	311	9	829	231	490	164	74
"ENSG00000253124.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253125.1"	3	7	7	3	1	41	9	2	9	3	4
"ENSG00000253126.1"	2	0	0	1	0	0	1	0	0	0	1
"ENSG00000253127.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000253130.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000253131.1"	3	0	1	1	0	0	1	1	1	0	37
"ENSG00000253132.1"	62	6	6	2	0	1	66	12	25	1	36
"ENSG00000253133.1"	7	5	5	3	27	10	5	3	6	22	7
"ENSG00000253134.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253135.1"	0	0	0	0	2	0	0	0	0	0	1
"ENSG00000253137.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253138.5"	3	0	0	0	0	0	0	0	0	0	1
"ENSG00000253139.1"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000253140.1"	1	1	0	0	0	0	0	0	0	0	0
"ENSG00000253141.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253142.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253143.3"	1	0	1	3	1	4	0	0	0	0	0
"ENSG00000253144.1"	246	202	139	181	259	113	205	225	174	248	167
"ENSG00000253146.1"	0	0	0	0	0	0	0	3	0	0	0
"ENSG00000253147.5"	1	0	0	1	0	0	0	0	0	0	0
"ENSG00000253148.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000253149.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253152.1"	1	1	0	0	0	0	0	0	0	0	0
"ENSG00000253153.1"	0	0	1	1	2	1	0	0	0	4	1
"ENSG00000253154.1"	0	0	0	0	0	0	0	0	0	0	3
"ENSG00000253155.1"	0	1	0	1	2	0	1	1	0	0	0
"ENSG00000253156.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000253158.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253159.2"	10446	6999	3171	5863	7465	2121	11806	9260	7136	6930	4479
"ENSG00000253160.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253161.5"	17	20	34	23	7	123	74	4	33	11	31
"ENSG00000253162.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253163.1"	2	1	1	1	1	3	0	1	1	1	0
"ENSG00000253164.5"	0	0	0	0	0	0	1	0	0	1	0
"ENSG00000253165.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253166.2"	8	3	1	3	1	1	2	4	5	3	3
"ENSG00000253167.1"	86	82	47	42	51	72	67	73	53	51	55
"ENSG00000253168.1"	1	0	2	1	0	2	1	1	0	1	4
"ENSG00000253169.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253170.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253171.1"	0	0	0	0	0	0	0	1	0	0	0
"ENSG00000253172.1"	2	3	2	1	2	2	3	2	3	2	1
"ENSG00000253173.3"	0	0	1	0	0	1	0	0	0	1	2
"ENSG00000253174.2"	17	15	11	25	19	52	23	26	16	23	16
"ENSG00000253175.1"	1	1	2	2	7	4	0	1	3	3	1
"ENSG00000253176.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253177.1"	15	23	0	5	0	1	2	16	9	2	4
"ENSG00000253178.1"	2	3	1	2	2	0	1	2	1	2	2
"ENSG00000253179.1"	0	1	0	0	0	0	0	0	0	1	0
"ENSG00000253180.1"	9	7	6	5	10	7	9	8	10	8	10
"ENSG00000253181.1"	1	0	1	3	1	1	0	2	0	0	9
"ENSG00000253182.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253183.1"	1	1	1	0	2	1	1	0	2	1	1
"ENSG00000253184.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253186.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253187.2"	1688	897	310	772	474	240	1035	1178	731	536	860
"ENSG00000253188.1"	2	0	0	0	0	0	0	0	0	0	0
"ENSG00000253189.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000253190.3"	0	1	0	4	0	0	0	0	0	1	2
"ENSG00000253191.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000253194.1"	13	14	3	14	16	6	10	18	16	17	18
"ENSG00000253195.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253196.1"	11	7	75	2	4	208	5	10	2	5	5
"ENSG00000253197.5"	3	3	1	1	3	1	1	1	1	4	2
"ENSG00000253198.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253199.1"	0	0	1	1	0	0	0	0	0	0	0
"ENSG00000253200.1"	1327	1288	620	876	773	728	1005	1178	1169	646	947
"ENSG00000253202.1"	2	0	0	0	0	0	0	0	0	0	0
"ENSG00000253203.6"	75	38	22	45	85	39	35	63	40	109	25
"ENSG00000253204.1"	117	85	45	70	81	50	55	73	83	82	77
"ENSG00000253205.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253206.1"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000253207.3"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000253208.1"	0	0	0	0	1	1	0	1	0	0	0
"ENSG00000253209.1"	4	1	0	0	0	0	13	2	0	0	5
"ENSG00000253210.1"	28	15	6	24	35	3	14	16	7	27	18
"ENSG00000253213.1"	5	4	2	0	0	3	1	3	3	3	2
"ENSG00000253214.1"	0	1	0	1	0	0	0	0	0	0	0
"ENSG00000253215.1"	4	3	1	1	1	2	1	1	1	4	3
"ENSG00000253216.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253217.1"	6	0	13	13	5	3	4	5	1	3	23
"ENSG00000253218.1"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000253219.1"	0	0	0	0	0	1	0	0	0	0	1
"ENSG00000253220.1"	0	1	0	0	0	0	0	1	0	1	0
"ENSG00000253223.1"	58	42	25	47	49	28	34	34	45	41	68
"ENSG00000253224.1"	0	3	0	0	0	0	0	0	1	0	0
"ENSG00000253225.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000253226.1"	0	0	0	0	0	0	0	0	0	0	0
