	T1	T2	smtsd	lib_size
SRR1369288	-6.8279576	73.912476	Skin - Sun Exposed (Lower leg)	181089.27498878556
SRR1097837	-16.833187	65.94891	Skin - Sun Exposed (Lower leg)	172473.30194606524
SRR1337770	-10.43783	74.80306	Skin - Sun Exposed (Lower leg)	177691.84777102503
SRR1414536	-0.48092362	83.925705	Skin - Sun Exposed (Lower leg)	187408.6160656556
SRR1416291	-11.055921	80.27389	Skin - Sun Exposed (Lower leg)	172954.30098914617
SRR1452310	-1.7989088	73.81209	Skin - Sun Exposed (Lower leg)	184945.04300111975
SRR1407157	-17.882008	76.54086	Skin - Sun Exposed (Lower leg)	168774.32091692535
SRR657575	-11.960677	69.04202	Skin - Sun Exposed (Lower leg)	176618.17596366486
SRR613450	-4.441262	73.63392	Skin - Sun Exposed (Lower leg)	184694.53464635572
SRR1485678	-2.9880533	83.28187	Skin - Sun Exposed (Lower leg)	181079.83748400683
SRR1322882	-17.942528	72.73392	Skin - Sun Exposed (Lower leg)	173055.7870462669
SRR1330106	-5.232804	70.48693	Skin - Sun Exposed (Lower leg)	183682.11698191325
SRR1316769	-7.6466722	78.19512	Skin - Sun Exposed (Lower leg)	178269.55145654408
SRR1317179	-23.242245	71.92048	Skin - Sun Exposed (Lower leg)	168265.72937427004
SRR1404531	-23.022835	79.360664	Skin - Sun Exposed (Lower leg)	164518.2577215443
SRR615958	-18.305187	67.651886	Skin - Sun Exposed (Lower leg)	173566.35596402676
SRR1452652	-9.602351	68.35354	Skin - Sun Exposed (Lower leg)	178679.27616078005
SRR655194	-18.473415	79.35418	Skin - Sun Exposed (Lower leg)	169093.58549106517
SRR1326647	-2.9117744	83.3265	Skin - Sun Exposed (Lower leg)	181219.26668257557
SRR815374	-0.8463022	77.95574	Skin - Sun Exposed (Lower leg)	189677.09777248313
SRR665610	1.6313231	77.20371	Skin - Sun Exposed (Lower leg)	196780.5658313792
SRR615443	-20.55589	74.68344	Skin - Sun Exposed (Lower leg)	169380.38217870728
SRR661613	1.9577465	78.1685	Skin - Sun Exposed (Lower leg)	199020.13842246612
SRR1381590	-16.244759	71.33938	Skin - Sun Exposed (Lower leg)	172443.48972551007
SRR1091719	-0.6581742	75.15733	Skin - Sun Exposed (Lower leg)	185228.35359770077
SRR1366450	-1.6088792	78.1819	Skin - Sun Exposed (Lower leg)	183439.17969753855
SRR1485190	-7.508528	66.1294	Skin - Sun Exposed (Lower leg)	174589.7671765059
SRR1092232	-0.030612113	71.15947	Skin - Sun Exposed (Lower leg)	186509.63578173297
SRR1335355	-17.70745	75.69341	Skin - Sun Exposed (Lower leg)	172331.90934752751
SRR1362200	-11.474011	69.10843	Skin - Sun Exposed (Lower leg)	177935.28639771751
SRR1308800	-3.1900225	74.20002	Skin - Sun Exposed (Lower leg)	182748.35395524735
SRR1343257	-6.6408744	74.6872	Skin - Sun Exposed (Lower leg)	181790.71882668007
SRR658224	2.7207522	76.896996	Skin - Sun Exposed (Lower leg)	206003.05651786545
SRR815302	1.3815055	75.17473	Skin - Sun Exposed (Lower leg)	192898.22084677525
SRR1385343	-9.587529	78.6748	Skin - Sun Exposed (Lower leg)	176658.69240085478
SRR1443507	-10.430739	69.668915	Skin - Sun Exposed (Lower leg)	178035.3344466982
SRR2165473	4.7479405	76.714424	Skin - Sun Exposed (Lower leg)	196831.6556431993
SRR612503	-32.184338	12.950382	Skin - Sun Exposed (Lower leg)	142037.47605492116
SRR1416337	-4.6054254	87.8446	Skin - Sun Exposed (Lower leg)	171571.3669808746
SRR1344253	-4.958918	83.93039	Skin - Sun Exposed (Lower leg)	178998.08191138477
SRR1398013	-8.627038	75.588295	Skin - Sun Exposed (Lower leg)	178493.78878260608
SRR1457176	-8.034384	77.98852	Skin - Sun Exposed (Lower leg)	179103.89976787163
SRR655241	1.4867475	76.88666	Skin - Sun Exposed (Lower leg)	193260.98834622232
SRR1485099	-4.489295	77.6334	Skin - Sun Exposed (Lower leg)	181411.57834075356
SRR818321	2.0635557	79.30455	Skin - Sun Exposed (Lower leg)	198653.60509322488
SRR1325138	-4.4683714	85.585815	Skin - Sun Exposed (Lower leg)	176615.5314916303
SRR1090530	-19.509342	76.94728	Skin - Sun Exposed (Lower leg)	167887.10183198832
SRR1355723	-7.279911	71.13856	Skin - Sun Exposed (Lower leg)	180146.68073785474
SRR1324165	-13.460112	72.986015	Skin - Sun Exposed (Lower leg)	174668.39966384196
SRR1369052	-16.259743	76.23715	Skin - Sun Exposed (Lower leg)	175867.9919841555
SRR1357709	-15.844914	77.07473	Skin - Sun Exposed (Lower leg)	174385.60413047078
SRR1352278	-19.235838	74.58941	Skin - Sun Exposed (Lower leg)	171341.31200008592
SRR1071157	-13.477307	73.02152	Skin - Sun Exposed (Lower leg)	173821.19225684227
SRR1070841	-13.843975	68.84781	Skin - Sun Exposed (Lower leg)	173928.6918098432
SRR615575	-18.599314	67.72308	Skin - Sun Exposed (Lower leg)	172406.30555381154
SRR1498529	-16.132486	76.29125	Skin - Sun Exposed (Lower leg)	174449.68665682
SRR1485912	-1.6100767	77.1346	Skin - Sun Exposed (Lower leg)	185791.51630975527
SRR1405353	-7.8026547	75.71395	Skin - Sun Exposed (Lower leg)	178540.8135211505
SRR1368200	-10.78729	76.25289	Skin - Sun Exposed (Lower leg)	177295.440705657
SRR1452765	-21.703144	72.07135	Skin - Sun Exposed (Lower leg)	165744.1499909628
SRR814539	0.5073886	75.586975	Skin - Sun Exposed (Lower leg)	192263.1963156841
SRR659448	-2.7879388	72.96699	Skin - Sun Exposed (Lower leg)	181994.18363011957
SRR1353642	-9.519381	73.37273	Skin - Sun Exposed (Lower leg)	178603.42385732796
SRR1312766	-12.378032	69.85665	Skin - Sun Exposed (Lower leg)	174963.11524307547
SRR612275	-26.186272	71.11599	Skin - Sun Exposed (Lower leg)	160204.2995109749
SRR1403240	-22.941757	79.358475	Skin - Sun Exposed (Lower leg)	170150.7837763424
SRR615802	-25.53961	72.90628	Skin - Sun Exposed (Lower leg)	169793.79076148005
SRR1477883	11.89	24.322855	Skin - Sun Exposed (Lower leg)	178602.47937904412
SRR1429494	-4.088106	84.68425	Skin - Sun Exposed (Lower leg)	181036.9510067346
SRR1409443	-4.5537114	69.63229	Skin - Sun Exposed (Lower leg)	183644.5045313897
SRR1430398	-9.864937	81.112755	Skin - Sun Exposed (Lower leg)	178680.6430764234
SRR1309051	-19.886717	72.98362	Skin - Sun Exposed (Lower leg)	168007.6164754169
SRR1480525	-15.287007	76.94027	Skin - Sun Exposed (Lower leg)	175498.8505937822
SRR615527	-26.406658	70.51904	Skin - Sun Exposed (Lower leg)	162657.07849382216
SRR1392965	-14.842637	75.35819	Skin - Sun Exposed (Lower leg)	173718.39286035777
SRR1453662	0.34485295	76.403435	Skin - Sun Exposed (Lower leg)	189223.78321798705
SRR1081425	-23.845518	73.72977	Skin - Sun Exposed (Lower leg)	157737.89247512686
SRR2166787	4.745756	76.695915	Skin - Sun Exposed (Lower leg)	203512.26471455206
SRR1407087	-21.38124	71.05151	Skin - Sun Exposed (Lower leg)	170006.97607696234
SRR1489370	-14.554215	75.87477	Skin - Sun Exposed (Lower leg)	174271.60144900595
SRR657042	-0.08093624	75.8397	Skin - Sun Exposed (Lower leg)	188977.01169453273
SRR1390160	-3.2474298	73.31532	Skin - Sun Exposed (Lower leg)	186926.52303631074
SRR1490313	-6.4343987	74.394	Skin - Sun Exposed (Lower leg)	181535.71125413236
SRR1329744	-16.05348	79.94189	Skin - Sun Exposed (Lower leg)	169665.20911269
SRR1453725	-13.273291	73.08548	Skin - Sun Exposed (Lower leg)	177822.76102470196
SRR1392121	-19.384073	72.838	Skin - Sun Exposed (Lower leg)	166710.0844977004
SRR1479866	-11.623982	74.17611	Skin - Sun Exposed (Lower leg)	177141.00961759142
SRR1498183	-7.0824575	78.049484	Skin - Sun Exposed (Lower leg)	181331.7986670659
SRR1447612	-9.8526535	67.29728	Skin - Sun Exposed (Lower leg)	176404.0355552045
SRR1457835	-13.066638	78.86352	Skin - Sun Exposed (Lower leg)	172777.01787863096
SRR1325559	-7.1429152	78.23165	Skin - Sun Exposed (Lower leg)	181502.36892538378
SRR807775	-3.6272104	81.67823	Skin - Sun Exposed (Lower leg)	181278.1005655518
SRR1465208	-10.324126	75.09668	Skin - Sun Exposed (Lower leg)	176884.32370741788
SRR810437	1.6083436	76.322784	Skin - Sun Exposed (Lower leg)	196377.54962784343
SRR1413205	-7.2977824	74.1126	Skin - Sun Exposed (Lower leg)	181808.64725761773
SRR1445087	-5.655519	69.36303	Skin - Sun Exposed (Lower leg)	179484.15238105063
SRR614779	-32.36706	12.662712	Skin - Sun Exposed (Lower leg)	134959.5343418496
SRR816699	0.0054265386	75.55063	Skin - Sun Exposed (Lower leg)	188324.3579763276
SRR1101152	-1.854473	77.878525	Skin - Sun Exposed (Lower leg)	184149.06109096564
SRR1395616	-21.59998	79.24466	Skin - Sun Exposed (Lower leg)	162989.7923898892
SRR663002	2.407995	75.57784	Skin - Sun Exposed (Lower leg)	195061.829044545
SRR659247	-8.185741	73.460884	Skin - Sun Exposed (Lower leg)	180567.60923873275
SRR1073291	-20.756273	71.60176	Skin - Sun Exposed (Lower leg)	169989.36062678386
SRR656107	-17.347387	79.18333	Skin - Sun Exposed (Lower leg)	174613.0326657716
SRR1404003	-15.596386	75.35521	Skin - Sun Exposed (Lower leg)	174448.0646123335
SRR1354247	-4.1525965	70.20328	Skin - Sun Exposed (Lower leg)	179464.12082801346
SRR1398887	-12.403875	67.21844	Skin - Sun Exposed (Lower leg)	175015.99527371078
SRR1500822	-20.52255	72.44047	Skin - Sun Exposed (Lower leg)	166988.9966895313
SRR1453615	-7.318176	71.200966	Skin - Sun Exposed (Lower leg)	177208.84878839142
SRR1329400	-18.401443	72.27817	Skin - Sun Exposed (Lower leg)	172967.63056972963
SRR660883	-0.92342955	76.60627	Skin - Sun Exposed (Lower leg)	186621.28851903504
SRR816201	-1.6199118	77.62152	Skin - Sun Exposed (Lower leg)	187120.6167435287
SRR1308756	-11.477957	69.11347	Skin - Sun Exposed (Lower leg)	177098.75306175963
SRR1343898	-5.033166	80.9712	Skin - Sun Exposed (Lower leg)	180807.80507903005
SRR1431969	-13.217164	68.67179	Skin - Sun Exposed (Lower leg)	174348.0465957882
SRR660474	1.1395063	77.01475	Skin - Sun Exposed (Lower leg)	190156.03166398942
SRR1445723	-18.419487	79.31836	Skin - Sun Exposed (Lower leg)	173159.4448589353
SRR1332879	-4.31706	77.66227	Skin - Sun Exposed (Lower leg)	182020.7376104084
SRR1082104	-13.557601	76.24681	Skin - Sun Exposed (Lower leg)	175936.66746838865
SRR1362438	-3.055273	82.00195	Skin - Sun Exposed (Lower leg)	180778.91936846045
SRR1337585	-18.056366	75.76759	Skin - Sun Exposed (Lower leg)	171768.2573722127
SRR607807	-4.5414815	78.782936	Skin - Sun Exposed (Lower leg)	177345.63858791598
SRR600493	-21.969433	73.32524	Skin - Sun Exposed (Lower leg)	173573.3779549612
SRR1415811	-14.71995	82.08277	Skin - Sun Exposed (Lower leg)	171089.24420999511
SRR1397813	-18.037525	72.35538	Skin - Sun Exposed (Lower leg)	173076.78744593856
SRR1074041	-0.8108851	74.8595	Skin - Sun Exposed (Lower leg)	184448.86354346733
SRR664935	-22.556166	72.23909	Skin - Sun Exposed (Lower leg)	167454.10096742233
SRR1349875	-9.770057	67.10141	Skin - Sun Exposed (Lower leg)	174259.8088594234
SRR1479349	-19.008917	78.075066	Skin - Sun Exposed (Lower leg)	168623.50532286055
SRR656275	-20.581116	74.78017	Skin - Sun Exposed (Lower leg)	169820.6009877787
SRR819894	1.460858	80.299484	Skin - Sun Exposed (Lower leg)	195904.3468067372
SRR1477930	-12.054607	77.46417	Skin - Sun Exposed (Lower leg)	176396.20322915178
SRR657516	11.188153	23.084002	Skin - Sun Exposed (Lower leg)	181936.1041071376
SRR1357595	-12.478039	69.83554	Skin - Sun Exposed (Lower leg)	175422.38433837
SRR813752	1.0174325	79.77981	Skin - Sun Exposed (Lower leg)	191316.02577865403
SRR818573	-0.12049969	76.91755	Skin - Sun Exposed (Lower leg)	189226.83263635187
SRR1479394	-11.50216	75.30121	Skin - Sun Exposed (Lower leg)	175995.07402546672
SRR654945	-25.320995	71.02145	Skin - Sun Exposed (Lower leg)	165275.48451390094
SRR1385211	-11.349834	77.05221	Skin - Sun Exposed (Lower leg)	177212.0732282558
SRR1310353	-14.286669	75.77365	Skin - Sun Exposed (Lower leg)	173855.45860050322
SRR659104	-6.845358	79.77856	Skin - Sun Exposed (Lower leg)	179232.62767719454
SRR1436925	-5.214933	75.60556	Skin - Sun Exposed (Lower leg)	181324.27520185392
SRR660354	-21.53792	72.812904	Skin - Sun Exposed (Lower leg)	169639.45632403364
SRR1322981	-19.50144	71.87901	Skin - Sun Exposed (Lower leg)	172312.93953029125
SRR1362159	-21.544249	76.31554	Skin - Sun Exposed (Lower leg)	166757.48812455343
SRR1478479	-10.822718	80.120285	Skin - Sun Exposed (Lower leg)	175593.72172232153
SRR1401358	-6.0360794	75.0613	Skin - Sun Exposed (Lower leg)	180478.9419250504
SRR1332946	-3.5706258	76.812775	Skin - Sun Exposed (Lower leg)	187137.7825122516
SRR1468766	-19.610699	71.96527	Skin - Sun Exposed (Lower leg)	171123.69005233728
SRR1470291	-17.797537	76.95601	Skin - Sun Exposed (Lower leg)	170743.45492364845
SRR1374757	-16.42554	76.02067	Skin - Sun Exposed (Lower leg)	178063.569789202
SRR1094265	-8.43002	74.45857	Skin - Sun Exposed (Lower leg)	179495.08114789223
SRR813371	-6.8833747	71.23163	Skin - Sun Exposed (Lower leg)	179607.59188195068
SRR1447082	-9.781898	76.95812	Skin - Sun Exposed (Lower leg)	179543.43066635486
SRR1396944	-21.593315	77.368576	Skin - Sun Exposed (Lower leg)	167219.74638768873
SRR1328692	-7.5535364	65.94732	Skin - Sun Exposed (Lower leg)	172897.57481064418
SRR1479888	-2.044751	75.146385	Skin - Sun Exposed (Lower leg)	188220.18665529162
SRR1376786	-20.511995	72.00607	Skin - Sun Exposed (Lower leg)	168747.48931475903
SRR664900	-18.454756	67.20852	Skin - Sun Exposed (Lower leg)	172114.06590619683
SRR1360630	-9.154595	76.40714	Skin - Sun Exposed (Lower leg)	178509.99594017328
SRR615419	-4.1538663	73.671585	Skin - Sun Exposed (Lower leg)	187377.36287733327
SRR655289	-25.752705	72.503685	Skin - Sun Exposed (Lower leg)	163310.35434345488
SRR601068	-1.2724338	83.39136	Skin - Sun Exposed (Lower leg)	185873.5732057053
SRR1326496	-13.215771	70.80427	Skin - Sun Exposed (Lower leg)	173690.539674307
SRR1331661	-3.178211	82.34226	Skin - Sun Exposed (Lower leg)	179875.329314829
SRR1452981	2.3749273	77.09549	Skin - Sun Exposed (Lower leg)	199650.90210776564
SRR1353353	-7.340027	68.260735	Skin - Sun Exposed (Lower leg)	179426.0705649076
SRR1332526	-4.8866897	75.8013	Skin - Sun Exposed (Lower leg)	183722.25271848953
SRR1364848	-4.4541717	87.77116	Skin - Sun Exposed (Lower leg)	176259.9005659328
SRR1365332	-12.0050955	69.91952	Skin - Sun Exposed (Lower leg)	176965.9234758604
SRR612659	-26.284286	70.83837	Skin - Sun Exposed (Lower leg)	157669.90576502075
SRR1445064	-7.092227	74.79917	Skin - Sun Exposed (Lower leg)	180315.19384254073
SRR1416495	-9.039439	75.66169	Skin - Sun Exposed (Lower leg)	177304.955168506
SRR1326821	-2.4801738	80.42795	Skin - Sun Exposed (Lower leg)	183681.89788382078
SRR1308920	-18.489504	75.63185	Skin - Sun Exposed (Lower leg)	170029.8407990424
SRR1399394	-13.264672	72.935036	Skin - Sun Exposed (Lower leg)	175396.97735245206
SRR1466154	-17.796686	71.549995	Skin - Sun Exposed (Lower leg)	170485.24164878833
SRR1467058	-8.797776	85.65977	Skin - Sun Exposed (Lower leg)	179652.11014710309
SRR817210	0.8292032	78.62802	Skin - Sun Exposed (Lower leg)	193958.75656262576
SRR658338	-25.132822	70.96572	Skin - Sun Exposed (Lower leg)	168311.48079773173
SRR1434117	-4.41807	82.47134	Skin - Sun Exposed (Lower leg)	178998.83280455528
SRR656794	2.1250346	78.82806	Skin - Sun Exposed (Lower leg)	198843.66534486404
SRR812060	-6.825676	71.17229	Skin - Sun Exposed (Lower leg)	178636.8521100399
SRR607911	-17.995352	75.64164	Skin - Sun Exposed (Lower leg)	168761.06387604203
SRR1471713	-1.7444171	72.71793	Skin - Sun Exposed (Lower leg)	184233.82276883256
SRR613663	-11.306627	68.829315	Skin - Sun Exposed (Lower leg)	177747.35216103191
SRR817353	-5.881126	78.2017	Skin - Sun Exposed (Lower leg)	177380.32184150413
SRR1102467	-16.52273	74.662476	Skin - Sun Exposed (Lower leg)	175518.82776265775
SRR1479595	-8.204699	74.37378	Skin - Sun Exposed (Lower leg)	179083.80436202674
SRR615623	-17.59288	66.80599	Skin - Sun Exposed (Lower leg)	173651.29829288425
SRR1077479	-21.822752	77.327614	Skin - Sun Exposed (Lower leg)	166676.35663712904
SRR1098903	-4.4782815	85.64032	Skin - Sun Exposed (Lower leg)	177992.99940382288
SRR1081886	-7.860445	69.41944	Skin - Sun Exposed (Lower leg)	178257.4545639635
SRR816653	0.5022063	76.46846	Skin - Sun Exposed (Lower leg)	189865.5591659624
SRR2165033	4.753487	76.68909	Skin - Sun Exposed (Lower leg)	199258.9396626157
SRR1350175	-3.4587996	83.943726	Skin - Sun Exposed (Lower leg)	181323.3598419343
SRR1317155	-6.0567236	68.679695	Skin - Sun Exposed (Lower leg)	176996.0774288809
SRR1308822	-18.173695	75.706604	Skin - Sun Exposed (Lower leg)	171776.43105785272
SRR1460257	-15.042727	75.58523	Skin - Sun Exposed (Lower leg)	175995.49852099083
SRR614659	-26.096464	71.20027	Skin - Sun Exposed (Lower leg)	160840.1784890481
SRR1359546	-12.022213	74.67721	Skin - Sun Exposed (Lower leg)	174932.78416452522
SRR1403177	39.474293	-61.648563	Skin - Sun Exposed (Lower leg)	177153.57048018798
SRR1477316	-7.6282353	82.87265	Skin - Sun Exposed (Lower leg)	177371.79499675907
SRR1410310	-0.73627955	80.40016	Skin - Sun Exposed (Lower leg)	187126.46515219106
SRR1415113	-23.182827	73.628075	Skin - Sun Exposed (Lower leg)	166895.4169608266
SRR1375820	-5.511342	69.38059	Skin - Sun Exposed (Lower leg)	181257.16639495108
SRR1441378	-16.14023	76.94495	Skin - Sun Exposed (Lower leg)	174348.66926943453
SRR1419297	-5.1073074	86.72771	Skin - Sun Exposed (Lower leg)	170819.7518762789
SRR1101200	-22.239445	72.434616	Skin - Sun Exposed (Lower leg)	163354.0449607325
SRR602082	-4.585288	78.277405	Skin - Sun Exposed (Lower leg)	180230.94700173775
SRR1499917	-1.931496	77.10146	Skin - Sun Exposed (Lower leg)	186480.3081387337
SRR1079118	-5.6103706	79.03984	Skin - Sun Exposed (Lower leg)	182008.42711059772
SRR1081864	-10.669648	69.92798	Skin - Sun Exposed (Lower leg)	180271.16509650473
SRR1324564	-12.983035	71.56229	Skin - Sun Exposed (Lower leg)	175104.046696403
SRR613783	-1.9963918	84.21257	Skin - Sun Exposed (Lower leg)	182716.79869110134
SRR1473959	-13.676263	76.41746	Skin - Sun Exposed (Lower leg)	173114.1546459947
SRR655471	-17.559896	73.526146	Skin - Sun Exposed (Lower leg)	176199.9810575526
SRR612994	-26.19497	71.55188	Skin - Sun Exposed (Lower leg)	156901.81681581
SRR1477591	-6.32445	78.76118	Skin - Sun Exposed (Lower leg)	180720.91637775913
SRR1400467	-7.5904713	74.64146	Skin - Sun Exposed (Lower leg)	179460.04229905747
SRR814727	-22.339344	68.512245	Skin - Sun Exposed (Lower leg)	172097.7577298629
SRR1475761	-5.5968995	69.271225	Skin - Sun Exposed (Lower leg)	177558.96751803084
SRR1403893	-8.34255	67.45078	Skin - Sun Exposed (Lower leg)	178718.3372637468
SRR602282	-5.0570393	72.15542	Skin - Sun Exposed (Lower leg)	180235.36839596866
SRR1405965	-10.150851	69.55931	Skin - Sun Exposed (Lower leg)	179659.90481982275
SRR1338862	-22.928658	73.395134	Skin - Sun Exposed (Lower leg)	165666.60238458248
SRR608694	-17.209024	72.63048	Skin - Sun Exposed (Lower leg)	177872.39894299099
SRR1328666	-38.958015	8.717456	Skin - Sun Exposed (Lower leg)	103755.0531420973
SRR1367965	-9.940845	73.70493	Skin - Sun Exposed (Lower leg)	178716.18270967322
SRR615707	-32.03929	13.16491	Skin - Sun Exposed (Lower leg)	148629.68755572784
SRR1332588	-4.3727403	85.60977	Skin - Sun Exposed (Lower leg)	177705.98051281908
SRR1078234	-7.674616	69.351524	Skin - Sun Exposed (Lower leg)	177875.74401858504
SRR1459256	-6.0527754	74.045746	Skin - Sun Exposed (Lower leg)	180259.13388780993
SRR1445677	-12.86269	76.78852	Skin - Sun Exposed (Lower leg)	176970.9991321007
SRR1384006	-18.041452	75.58134	Skin - Sun Exposed (Lower leg)	173288.65046479
SRR1358041	-8.500556	77.94805	Skin - Sun Exposed (Lower leg)	179173.83159143466
SRR1328429	-18.16359	72.21343	Skin - Sun Exposed (Lower leg)	171778.76709723903
SRR615395	-26.098566	71.20871	Skin - Sun Exposed (Lower leg)	158066.7360503003
SRR1333789	-12.787426	69.686714	Skin - Sun Exposed (Lower leg)	176515.51565843273
SRR655899	-7.8149796	79.58946	Skin - Sun Exposed (Lower leg)	178093.35153379707
SRR1368141	-4.968249	72.75572	Skin - Sun Exposed (Lower leg)	181499.1973309177
SRR1315124	-6.587496	73.783295	Skin - Sun Exposed (Lower leg)	183154.04293437855
SRR1325446	-19.537125	82.19881	Skin - Sun Exposed (Lower leg)	171634.20052406774
SRR1097270	-13.684685	65.4287	Skin - Sun Exposed (Lower leg)	185756.4761407138
SRR1465565	0.08018804	69.64471	Skin - Sun Exposed (Lower leg)	180410.0498109457
SRR1308612	-1.5374606	73.39352	Skin - Sun Exposed (Lower leg)	186076.13567407825
SRR1323558	1.0579693	75.33161	Skin - Sun Exposed (Lower leg)	191355.16155571624
SRR1309534	-7.242475	76.32557	Skin - Sun Exposed (Lower leg)	182268.34225563222
SRR1413349	-5.3648443	77.71631	Skin - Sun Exposed (Lower leg)	181216.5199071758
SRR1349080	-4.2548194	87.31358	Skin - Sun Exposed (Lower leg)	173619.1185400439
SRR1498909	-6.8775744	73.45132	Skin - Sun Exposed (Lower leg)	179553.4568105902
SRR1310031	-1.6797107	72.76028	Skin - Sun Exposed (Lower leg)	184749.8196675005
