	PC1	PC2	smtsd	lib_size
SRR613186	197.7882007591454	22.968501477782088	Heart - Left Ventricle	137965.55667346335
SRR1444722	191.59941641193797	9.417267758739948	Heart - Left Ventricle	139138.79034878738
SRR1077643	19.69866633203281	-12.371908979685903	Heart - Left Ventricle	165957.8729509443
SRR614215	38.79425180655338	-0.201484371184096	Heart - Left Ventricle	160794.36349166514
SRR1347500	49.29854052864455	13.503828461402437	Heart - Left Ventricle	162284.9728368037
SRR1341456	303.01964059714254	26.588113214677662	Heart - Left Ventricle	121267.71380605275
SRR1477569	76.93125810510672	27.019030631606714	Heart - Left Ventricle	158027.49386049536
SRR1407202	20.151565317444916	-7.815845819087725	Heart - Left Ventricle	167397.81713036637
SRR607313	9.135122213455768	14.214182383102582	Heart - Left Ventricle	169291.67715857015
SRR657456	73.81412041274709	22.2463771720698	Heart - Left Ventricle	159725.53860155115
SRR816358	-29.011076037907596	8.779186089508492	Heart - Left Ventricle	176142.88235846104
SRR607252	61.343485947065915	19.69089052937104	Heart - Left Ventricle	160528.9067951088
SRR809137	39.18820010743913	19.795709218712815	Heart - Left Ventricle	164900.10294104126
SRR1366690	37.773346978591	4.662190065264772	Heart - Left Ventricle	164332.58188906714
SRR1358582	71.93721944637272	26.59615235302537	Heart - Left Ventricle	158109.04116520222
SRR615359	4.330441353721616	5.133993926117114	Heart - Left Ventricle	170142.2432912558
SRR658457	127.15059146516654	14.903903305113083	Heart - Left Ventricle	150031.49202460086
SRR1364780	289.31196494308205	38.79929391426152	Heart - Left Ventricle	124254.41433736512
SRR603968	127.04874858838659	6.2316975037789595	Heart - Left Ventricle	153098.47205289145
SRR1402195	-7.018813388554048	-5.970821677780842	Heart - Left Ventricle	171085.71661432736
SRR1458973	139.47755624298242	21.659796738298283	Heart - Left Ventricle	147968.26381315355
SRR815661	-24.261209321912744	-2.5169997954031107	Heart - Left Ventricle	175009.53923031807
SRR1448183	126.58861270256467	18.745666842439533	Heart - Left Ventricle	147820.20313985655
SRR661229	24.69380171436221	14.787769523064318	Heart - Left Ventricle	166401.22398405234
SRR2164847	-109.33083073812371	11.600710801513747	Heart - Left Ventricle	191358.0803216579
SRR810507	31.988313501905346	16.723311079449616	Heart - Left Ventricle	164757.33547982492
SRR807901	-31.274759487516352	-0.1267384444051808	Heart - Left Ventricle	176358.8031701604
SRR1434315	111.37887516655378	25.74751896477342	Heart - Left Ventricle	151953.88241640944
SRR655792	61.85164933078309	17.833581129454373	Heart - Left Ventricle	160028.2487471681
SRR1358017	212.40284961860985	6.987271954539514	Heart - Left Ventricle	135449.35970455332
SRR663705	88.05822648857355	0.519641953588341	Heart - Left Ventricle	157510.4628014143
SRR816064	-34.20471422301653	11.851270040078946	Heart - Left Ventricle	175369.70989292848
SRR1376539	261.1356114446844	32.307819408188706	Heart - Left Ventricle	128204.12764201628
SRR1460124	7.464761798353221	8.120608953988189	Heart - Left Ventricle	169240.1182362017
SRR1391789	60.114215391043274	23.667284391802106	Heart - Left Ventricle	162796.89742720118
SRR1331444	83.24624572935008	22.43967316478972	Heart - Left Ventricle	155264.46764232998
SRR1316483	52.744842607093545	21.91146733008369	Heart - Left Ventricle	162930.03232189646
SRR811145	-11.680632761702935	8.834447049416385	Heart - Left Ventricle	173396.33880517865
SRR1320939	125.04249316392414	25.357089189433825	Heart - Left Ventricle	148768.62006009227
SRR1312725	81.58905981715267	17.765331931827212	Heart - Left Ventricle	155444.48880999113
SRR1326687	78.47836003167673	17.964532675964183	Heart - Left Ventricle	157630.64644697943
SRR1402068	-19.30894799957576	-18.62609746725963	Heart - Left Ventricle	171712.6213983273
SRR612719	348.1739851814632	57.625452862860016	Heart - Left Ventricle	116787.56306299107
SRR1409487	35.89645943492275	6.135840797451901	Heart - Left Ventricle	166198.07250897604
SRR1478189	113.61253024285995	29.16619332769578	Heart - Left Ventricle	150140.80473826893
SRR811891	52.05156772393757	-0.8569199866198242	Heart - Left Ventricle	161718.38629553438
SRR1401446	13.399614596429592	9.630742557851368	Heart - Left Ventricle	169961.39426094474
SRR1317428	68.59546226874903	15.327436929053512	Heart - Left Ventricle	157985.64278743134
SRR1388698	-3.6479314261400155	14.796567879675191	Heart - Left Ventricle	171120.9326618311
SRR1349956	84.3873480156424	16.94087752009722	Heart - Left Ventricle	155360.73172820895
SRR1403390	98.53161630156178	16.96451876152303	Heart - Left Ventricle	157274.70625327626
SRR1455326	61.4201433792067	18.108636839107785	Heart - Left Ventricle	159872.84214108426
SRR1454374	45.46693094012853	17.701664885623995	Heart - Left Ventricle	162538.54591737667
SRR599025	13.332536766114227	19.753788973772764	Heart - Left Ventricle	171264.84219377246
SRR1342916	59.899474603460014	16.287379924275278	Heart - Left Ventricle	162070.3824867804
SRR1326343	-34.12566944623015	-8.46067977484183	Heart - Left Ventricle	174502.7297623966
SRR1325504	36.91077337407535	13.727188841169925	Heart - Left Ventricle	163639.8933256827
SRR656588	-15.49620685251157	16.41567981299787	Heart - Left Ventricle	172767.13045081528
SRR1452741	74.97609875771722	29.053115118498873	Heart - Left Ventricle	158122.5802246493
SRR1430420	332.79743693169854	33.255783413589256	Heart - Left Ventricle	116717.19204908439
SRR1317305	56.86642174952932	20.30494921509967	Heart - Left Ventricle	161580.3966328387
SRR1319344	30.349938348905415	-19.895312295910692	Heart - Left Ventricle	165097.48820656037
SRR604206	86.92866357068742	20.365525245595755	Heart - Left Ventricle	156771.10080299975
SRR1088142	96.46046431225322	28.950417123206346	Heart - Left Ventricle	153414.20291894051
SRR1093649	36.505330277032485	-49.89152640071178	Heart - Left Ventricle	164544.76535598113
SRR1381524	128.58521825652807	34.85374136476441	Heart - Left Ventricle	151093.80332458563
SRR1385716	106.97393659177371	26.728175253555833	Heart - Left Ventricle	154530.49070187387
SRR1458358	91.73470590724799	21.778100338831095	Heart - Left Ventricle	154774.58916178264
SRR658331	335.6760788687176	52.569888638069564	Heart - Left Ventricle	120707.1208810787
SRR1469859	104.97251037782533	28.875447573750193	Heart - Left Ventricle	154061.1165325589
SRR808808	35.68525710863358	20.98396745107016	Heart - Left Ventricle	167233.49303411445
SRR1477015	136.04762475350526	30.369864875144575	Heart - Left Ventricle	145286.44948439993
SRR1416166	50.0957880369716	14.032298786955378	Heart - Left Ventricle	163335.52874940445
SRR1327680	288.9905672897175	34.67758652291737	Heart - Left Ventricle	123330.03443389025
SRR1400290	90.72962960661343	21.87643277539142	Heart - Left Ventricle	157617.36943488286
SRR600829	59.22066190684925	28.80973804205965	Heart - Left Ventricle	165938.83964706134
SRR599380	-30.778135809514374	11.146041616736193	Heart - Left Ventricle	176254.36746743871
SRR2185195	-17.96369968812976	9.569941173564114	Heart - Left Ventricle	170763.38361108702
SRR1354599	50.58934522015379	14.035162888527577	Heart - Left Ventricle	163186.78312151183
SRR820655	17.443876890060345	21.50336964601155	Heart - Left Ventricle	169186.2726963575
SRR1347667	154.65173457443458	20.71600552704568	Heart - Left Ventricle	147391.3179759315
SRR815735	-47.721709938782425	15.932317937772293	Heart - Left Ventricle	179670.47702601546
SRR1400889	19.16314757265939	4.953266150430923	Heart - Left Ventricle	166147.62097177896
SRR608096	8.57113140134242	8.491302987511016	Heart - Left Ventricle	172867.47670976617
SRR1478900	159.1359306827071	26.973900053903737	Heart - Left Ventricle	143026.01030315057
SRR614683	60.39966152532287	28.307488322861225	Heart - Left Ventricle	159650.15050887284
SRR658421	-1.2083244131777524	14.08740549714208	Heart - Left Ventricle	172300.1347942039
SRR615335	53.49463903915069	27.022430922946377	Heart - Left Ventricle	163835.7670929718
SRR1352936	43.715160098883	19.574945358018866	Heart - Left Ventricle	164641.5055148899
SRR1094506	184.77694458937725	22.916192920281112	Heart - Left Ventricle	142781.9901611618
SRR598148	54.26329585641537	5.197095326337834	Heart - Left Ventricle	163713.81759824275
SRR602106	46.18784957354846	24.88424402445825	Heart - Left Ventricle	163991.9591176046
SRR1444644	132.50821915763794	23.798642866914193	Heart - Left Ventricle	150594.5539221899
SRR1330153	20.846725071163664	-10.083420562626232	Heart - Left Ventricle	165397.98968398012
SRR1389777	36.1973783842127	-0.3029299165714933	Heart - Left Ventricle	160820.17840706062
SRR1434975	52.30590816314826	5.70692187080493	Heart - Left Ventricle	164329.92298563063
SRR603918	-35.91625230478834	-26.679284536718676	Heart - Left Ventricle	176713.67025051956
SRR1318998	131.50172188912595	4.311836529741583	Heart - Left Ventricle	150460.8322006404
SRR2170537	-53.4343765035879	16.51782754906278	Heart - Left Ventricle	178148.7922387066
SRR1481012	-36.04034559140744	6.6700906277353305	Heart - Left Ventricle	175387.2185133269
SRR1419638	67.19932877373677	13.546385614028202	Heart - Left Ventricle	161484.59552830132
SRR1451778	52.00317531555923	-5.5296547617169205	Heart - Left Ventricle	159597.20547687353
SRR657089	137.36583116149598	28.54883561869583	Heart - Left Ventricle	150253.63963894203
SRR1343859	89.10795804239784	-0.43253254148724674	Heart - Left Ventricle	155074.36663484585
SRR1447652	125.37991646910471	24.162090123909902	Heart - Left Ventricle	149197.551062881
SRR603449	41.814847384437336	24.28689342444854	Heart - Left Ventricle	163218.88415681588
SRR1466109	36.532637245893866	13.297877694121116	Heart - Left Ventricle	164112.94331496
SRR604230	-21.82828881418594	2.5279262611759625	Heart - Left Ventricle	175487.52207709316
SRR662150	55.76023977434039	10.317589101024401	Heart - Left Ventricle	158594.75351858238
SRR1370659	28.70784537611055	9.608885583556537	Heart - Left Ventricle	166103.2093575764
SRR615970	162.99506256535904	34.59660764791439	Heart - Left Ventricle	148080.88300902455
SRR1444914	84.8132047297027	19.59399167437358	Heart - Left Ventricle	156440.8722371932
SRR815517	18.61464876284818	-0.15815789523342075	Heart - Left Ventricle	171868.75802365938
SRR665514	110.61195096707796	40.02347079792328	Heart - Left Ventricle	155322.5818523548
SRR1080977	215.10996465376658	32.63247843345521	Heart - Left Ventricle	137324.59616659337
SRR1441725	39.05248841709005	14.745780836824714	Heart - Left Ventricle	164405.63855068298
SRR1468995	134.7218669855809	20.31859694770968	Heart - Left Ventricle	149294.7665770399
SRR1351931	164.57624682118575	16.786223779875712	Heart - Left Ventricle	144984.39639240218
SRR1352111	49.93361256798914	19.94567452082101	Heart - Left Ventricle	162355.5921799943
SRR1468595	25.079850690844264	13.46511877771695	Heart - Left Ventricle	165897.28210014035
SRR1345221	-42.044223477762394	2.1554103995189453	Heart - Left Ventricle	176426.72675231053
SRR604174	-53.28428313455531	-0.945612909269562	Heart - Left Ventricle	179992.61819781683
SRR661806	239.6365444099221	43.769382000046626	Heart - Left Ventricle	135303.27235012705
SRR1419453	127.21599867141019	17.859847612586872	Heart - Left Ventricle	154328.62832285807
SRR607970	107.99454704238204	35.28629378961113	Heart - Left Ventricle	157257.3950765254
SRR1418946	56.144540917031115	16.79274862001659	Heart - Left Ventricle	163357.67627898062
SRR1354710	26.002999890966077	15.417505831915754	Heart - Left Ventricle	167334.42493284048
SRR662749	173.17072119389437	28.020279151594412	Heart - Left Ventricle	142624.1980396253
SRR659983	39.475890831755436	8.940163087374309	Heart - Left Ventricle	162648.31166327267
SRR1433684	25.22753404562205	22.512729995092595	Heart - Left Ventricle	166007.1885813955
SRR601239	52.77796915632595	19.289035294469834	Heart - Left Ventricle	161312.93513319493
SRR613510	57.37514744427961	10.038560689184175	Heart - Left Ventricle	162052.94397446953
SRR1474730	114.2266690223073	26.925949757856323	Heart - Left Ventricle	152678.38746541447
SRR1489693	44.856292229647906	5.6220431256271315	Heart - Left Ventricle	164359.0843904576
SRR1383125	33.2098005970597	10.979107752724543	Heart - Left Ventricle	166018.96476650768
SRR1454522	191.95222036292088	22.89987165582242	Heart - Left Ventricle	142057.33998505492
SRR656288	37.436978999208456	14.800522828994803	Heart - Left Ventricle	162933.35718985915
SRR601645	25.913846374767854	16.794491509086377	Heart - Left Ventricle	165917.6103370696
SRR1469638	21.931335698341616	20.88815385699528	Heart - Left Ventricle	167893.51337114285
SRR1085925	101.76940906264306	19.284444638222915	Heart - Left Ventricle	152793.0494732935
SRR661337	28.233988854702762	21.963169546104638	Heart - Left Ventricle	166962.70860746386
SRR1334919	156.18795587330703	26.229839630122196	Heart - Left Ventricle	143886.69496358838
SRR1405886	147.62678467891362	34.45066297929465	Heart - Left Ventricle	147328.40875987467
SRR1408657	70.57640058132486	13.237793552331649	Heart - Left Ventricle	157631.51177510378
SRR1385235	48.52881026511296	19.258677737123865	Heart - Left Ventricle	163647.07811314025
SRR808772	-9.26885740537822	10.018412820571422	Heart - Left Ventricle	171560.3346277668
SRR1406599	33.748905578421606	22.392391050108138	Heart - Left Ventricle	167338.0192276629
SRR1338363	169.7082178870645	41.8046524604212	Heart - Left Ventricle	144444.6052867981
SRR1311243	42.54189086105059	15.036718851473772	Heart - Left Ventricle	164278.14923121862
SRR1321505	13.960114890948248	14.684510452583577	Heart - Left Ventricle	169229.50236258915
SRR1308696	206.87249701360759	33.281213058573265	Heart - Left Ventricle	139292.74430341987
SRR1334338	11.441885409124193	18.900913824696946	Heart - Left Ventricle	169647.63568109646
SRR1437274	290.9353989827083	26.01473942394933	Kidney - Cortex	123462.59986289176
SRR1085759	28.233110248219887	4.484436373391508	Kidney - Cortex	169969.15080824474
SRR1380931	-47.09476912475451	1.4732276426773319	Kidney - Cortex	181289.05856381607
SRR1468426	2.710425914929933	-13.559268988963515	Kidney - Cortex	177448.0201710118
SRR1452888	-14.384547929841503	-2.074624827511383	Kidney - Cortex	175717.33421925147
SRR1432650	-95.17300681602212	-26.055821810310448	Kidney - Cortex	194626.7817635318
SRR1329154	-15.52283428172657	11.775804740847494	Kidney - Cortex	175726.05813149002
SRR1490658	41.93722513332751	6.854641601518792	Kidney - Cortex	166019.9778554801
SRR1362263	35.263141162751104	14.443872119439837	Kidney - Cortex	170121.52962351392
SRR1377578	25.71170584199916	6.588494903235758	Kidney - Cortex	168769.52103235197
SRR1442708	132.3230375716203	7.783623092290192	Kidney - Cortex	149934.0432852925
SRR1105272	8.371338749328206	-6.467661992871167	Kidney - Cortex	173133.04251046779
SRR1435730	-52.188142192037	-9.817768574343607	Kidney - Cortex	184591.30040489297
SRR1486080	-88.57542308780192	-32.23329154882205	Kidney - Cortex	193792.36984626192
SRR1396700	-51.29275274116339	-4.770881013101435	Kidney - Cortex	183336.33726212435
SRR1465871	-46.04352068824759	-20.208986036071494	Kidney - Cortex	182431.7413744431
SRR1080366	-69.73422730157958	-7.766789570472672	Kidney - Cortex	188768.19990865537
SRR810007	-76.47076109578151	-11.46287980532031	Kidney - Cortex	188581.7652617027
SRR1445835	-6.389786376521202	-21.31587714873993	Kidney - Cortex	175485.12976755956
SRR1340662	-14.901900268486653	17.724463308961138	Kidney - Cortex	176790.9163698807
SRR1443092	28.286813827156546	13.140776253515503	Kidney - Cortex	169776.04899830447
SRR809943	25.67450974959825	18.582693465682002	Kidney - Cortex	168217.78792887757
SRR1325483	22.323267306012195	13.569780322472695	Kidney - Cortex	170737.68173263205
SRR1433066	-36.39533257355494	-3.8228085976285073	Kidney - Cortex	179114.69626760343
SRR1071807	43.12371946273875	13.586273205344446	Kidney - Cortex	166382.54031928052
SRR1456711	33.7671628887087	2.6104667421699808	Kidney - Cortex	170095.6389147539
SRR1469746	-52.94993440667036	-5.202359997213675	Kidney - Cortex	186149.44065983908
SRR1447631	-49.39704362979901	6.842764686831015	Kidney - Cortex	181782.54380856303
SRR1314940	-74.21264125003398	-21.275229951885358	Kidney - Cortex	190742.0960794388
