run	sample	read_count_as_reported_by_sra	reads_downloaded	proportion_of_reads_reported_by_sra_downloaded	mapped_read_count	auc	avg_read_length	sampid	smrin	smts	smtsd	smntrart	smmaprt	smexncrt	smgnsdtc	smmncpb	smestlbs	smmppd	smnterrt	smrrnanm	smrdttl	smvqcfl	smtrscpt	smexpeff	smrrnart
SRR1395951	SRS637623	137278494	137278494	1	135282894	10218669620	152	GTEX-12WS9-0011-R4b-SM-5P9EU	6.1	Brain	Brain - Amygdala	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1342782	SRS628342	133992920	133992920	1	130771966	9878586721	152	GTEX-Y8E4-1026-SM-4VBQ5	8.3	Muscle	Muscle - Skeletal	0.9865687	0.935322	0.9354502	23119	85.50788	48393833	114107649	0.013245045	2145705	121998258	11994662	136486	0.87494713	0.017587997
SRR819024	SRS408759	133098588	133098588	1	127166139	9578148367	152	GTEX-QMRM-0005-SM-3NB2A	9.5	Blood	Whole Blood	0.9590068	0.90081143	0.88372993	22497	73.14041	35545512	101446296	0.040795643	3336266	112616576	20482012	131618	0.796074	0.029624999
SRR808942	SRS408195	132533984	132533984	1	125679641	9483669266	152	GTEX-X4EP-2926-SM-3P5YQ	6.4	Breast	Breast - Mammary Tissue	0.9743408	0.9028575	0.8291786	27062	82.66867	121392857	106305815	0.025336074	1219000	117743734	14790250	150002	0.7486301	0.010352992
SRR660895	SRS389705	131972162	131972162	1	119391652	8855820228	152	GTEX-T5JC-0011-R9A-SM-32PLV	8.9	Brain	Brain - Spinal cord (cervical c-1)	0.98134524	0.83024794	0.8928538	26227	68.86703	47044062	100402862	0.018262208	1710087	120931182	11040980	149719	0.74129003	0.014140992
SRR810643	SRS408295	128992704	128992704	1	123720957	9335217392	152	GTEX-WVLH-0226-SM-3MJG6	6.5	Adipose Tissue	Adipose - Subcutaneous	0.9792815	0.92564005	0.85449153	26470	66.000336	62223106	103292627	0.020491065	775665	111590486	17402218	148058	0.79095155	0.006950996
SRR1079455	SRS524665	128423474	128423474	1	125246361	9458283070	152	GTEX-XPT6-1626-SM-4B655	6.2	Testis	Testis	0.9393466	0.93680495	0.80111516	35710	84.041115	126683445	109289495	0.060462095	2626410	116661948	11761526	169007	0.75048864	0.022512995
SRR816677	SRS408604	128140388	128140388	1	122424189	9232932356	152	GTEX-WVLH-3126-SM-3MJGA	6.6	Pituitary	Pituitary	0.94188195	0.91236025	0.79444164	28161	59.549324	48610731	100987395	0.057960425	4860202	110688068	17452320	153331	0.72481704	0.043909
SRR810761	SRS408300	128131918	128131918	1	117523756	8821814625	152	GTEX-O5YT-1026-SM-3MJGF	6.7	Pancreas	Pancreas	0.97903734	0.8455992	0.8665618	25190	40.237724	21488780	92606544	0.020852964	586019	109515892	18616026	144250	0.7327639	0.0053509953
SRR1417656	SRS639389	126034726	126034726	1	123772652	9345921403	152	GTEX-YEC4-1726-SM-4W21E	7.6	Small Intestine	Small Intestine - Terminal Ileum	0.96566075	0.9261181	0.8700197	26392	70.52052	53646343	112660441	0.034147568	3036091	121648032	4386694	146145	0.80574095	0.024957996
SRR815067	SRS408496	125743752	125743752	1	119994712	9059609419	152	GTEX-WFG7-0001-SM-3P61S	9.6	Blood	Cells - EBV-transformed lymphocytes	0.9766762	0.9164224	0.9020792	23500	111.16235	90105331	101663141	0.023045726	1445036	110934806	14808946	134141	0.8266856	0.013025993
SRR1470035	SRS648378	125639266	125639266	1	122476112	9224771684	152	GTEX-13SLW-0011-R9a-SM-5O9BT	7.6	Brain	Brain - Spinal cord (cervical c-1)	0.9604599	0.9106309	0.8721716	26647	58.643784	40569089	109181829	0.03933954	9503269	119896912	5742354	149207	0.79422635	0.079262
SRR1378308	SRS634367	125248362	125248362	1	120651602	9099109453	152	GTEX-146FR-0526-SM-5Q5EX	7.7	Esophagus	Esophagus - Muscularis	0.9799607	0.945653	0.8838406	25201	80.00669	80172113	103475872	0.01977836	1176621	109422666	15825696	145176	0.83580655	0.010752992
SRR1336636	SRS627589	122640792	122640792	1	120575934	9040985589	152	GTEX-ZF28-0726-SM-4WKFU	6.4	Lung	Lung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1323130	SRS625684	122553574	122553574	1	120391160	9084441609	152	GTEX-13S7M-0011-R6b-SM-5O9D8	6.4	Brain	Brain - Nucleus accumbens (basal ganglia)	0.96339107	0.9220556	0.8851175	26173	50.895496	34731472	108609308	0.03646261	10763098	117790412	4763162	146297	0.81612754	0.091374986
SRR1439873	SRS644386	122157634	122157634	1	120576862	9108131518	152	GTEX-12ZZZ-0011-R10a-SM-5P9HC	6.6	Brain	Brain - Frontal Cortex (BA9)	0.96022135	0.9396677	0.9064688	25931	75.210846	61020623	111180418	0.03936268	7021632	118318860	3838774	147981	0.85177946	0.059344992
SRR660212	SRS389727	121007312	121007312	1	108205088	8035926204	152	GTEX-RWSA-0826-SM-2XCBF	6	Thyroid	Thyroid	0.96721923	0.8064442	0.8019613	25955	32.612072	20364253	88102947	0.03261276	1409089	109248650	11758662	145812	0.6467371	0.012897999
SRR1434093	SRS644049	120790188	120790188	1	117337677	8863344060	152	GTEX-Y5V5-0626-SM-4VBPX	7.1	Heart	Heart - Left Ventricle	0.9861488	0.92696965	0.89820164	23848	48.291668	29856988	101692173	0.013742375	5275330	109703884	11086304	139119	0.83260566	0.048086993
SRR1068880	SRS524200	120218046	120218046	1	117182059	8846014687	152	GTEX-O5YT-0008-SM-4E3IQ	10	Skin	Cells - Transformed fibroblasts	0.97812045	0.9429324	0.91634005	22666	106.040054	84500119	101487325	0.021621192	2010949	107629478	12588568	134063	0.86404675	0.018683998
SRR810201	SRS408276	119006210	119006210	1	113554706	8575190946	152	GTEX-POMQ-0426-SM-3P61G	8	Blood Vessel	Artery - Aorta	0.97686696	0.9136883	0.88307714	25278	80.04479	102376674	96109857	0.022749644	626715	105188888	13817322	145194	0.8068572	0.0059579965
SRR1362597	SRS630090	118953054	118953054	1	115829615	8711637799	152	GTEX-ZLWG-1126-SM-4WWFQ	8.8	Vagina	Vagina	0.9814153	0.91795355	0.8869257	26146	72.601425	63937982	97441715	0.018416436	742632	106151022	12802032	147106	0.81415665	0.0069959946
SRR1312577	SRS624085	118924876	118924876	1	116771141	8819998831	152	GTEX-139T6-1426-SM-5P9J7	8.4	Colon	Colon - Sigmoid	0.98107564	0.939428	0.90073574	25479	89.28061	88576873	108072498	0.018617198	744198	115040744	3884132	146627	0.8461764	0.006468995
SRR1396123	SRS637631	118511138	118511138	1	117011653	8839210676	152	GTEX-13O3O-0011-R6b-SM-5P9GY	7.8	Brain	Brain - Nucleus accumbens (basal ganglia)	0.9424844	0.9344233	0.8472518	27022	64.93694	56165864	107214406	0.0572615	9737060	114738584	3772554	149548	0.79169184	0.084863
SRR1434650	SRS644075	117357120	117357120	1	114316328	8595943812	152	GTEX-131XF-0006-SM-5P9HK	6.5	Blood	Whole Blood	0.9708038	0.9165804	0.9342141	19226	85.555664	18772319	104111792	0.02905981	2997111	113587192	3769928	112581	0.8562823	0.026385995
SRR820810	SRS408873	117158130	117158130	1	113002626	8522570820	152	GTEX-WHPG-2626-SM-3NMBR	6.3	Skin	Skin - Not Sun Exposed (Suprapubic)	0.9657817	0.9257301	0.83044475	26901	55.92414	48364010	96181239	0.03406028	2516818	103897716	13260414	149088	0.7687677	0.024223998
SRR1343818	SRS628406	116894802	116894802	1	109693414	8271099375	152	GTEX-ZZPU-0626-SM-5E43T	7.6	Breast	Breast - Mammary Tissue	0.9771109	0.925525	0.84832007	26974	72.215385	123873375	89098974	0.02240899	396241	96268576	20626226	150529	0.7851414	0.004115995
SRR1455281	SRS645852	116379474	116379474	1	110729326	8361560327	152	GTEX-ZVZQ-0008-SM-51MSK	8.2	Skin	Cells - Transformed fibroblasts	0.9760406	0.9369031	0.9207411	22551	92.714836	77167112	90164556	0.023693223	1975260	96236796	20142678	133641	0.8626452	0.020524997
SRR1325794	SRS626204	116051036	116051036	1	114850873	8654700136	152	GTEX-WHWD-1026-SM-4OORZ	7.5	Esophagus	Esophagus - Muscularis	0.98157126	0.9463498	0.89624214	25234	88.0343	96970261	106677851	0.01817171	777130	112725596	3325440	145718	0.8481586	0.0068939975
SRR1434376	SRS644062	115505122	115505122	1	111725832	8404491582	152	GTEX-XMD2-0008-SM-4WWE7	10	Skin	Cells - Transformed fibroblasts	0.9673061	0.924457	0.907252	23280	91.21124	73968301	94127859	0.032456078	3205892	101819620	13685502	136749	0.8387155	0.031485997
SRR812436	SRS408373	115387270	115387270	1	111742745	8413282360	152	GTEX-WL46-2926-SM-3LK82	7	Brain	Brain - Cortex	0.97023445	0.9324574	0.89832187	26170	66.56805	51850985	99559451	0.029359072	3145474	106771036	8616234	148051	0.8376469	0.029459992
SRR1341408	SRS627920	115310374	115310374	1	113616080	8588546111	152	GTEX-Y8E4-0426-SM-4V6GB	8.5	Heart	Heart - Atrial Appendage	0.9786479	0.95786095	0.88881856	25916	65.54529	52741819	103130360	0.021083888	2693514	107667358	7643016	147844	0.85136455	0.025016997
SRR1347795	SRS629275	115199366	115199366	1	112683316	8498862867	152	GTEX-YECK-0926-SM-4W214	6.6	Lung	Lung	0.9348471	0.91022474	0.7417506	27916	61.02529	79222500	100844615	0.06485734	5903049	110790892	4408474	151386	0.67515975	0.053280994
SRR1341721	SRS627935	113983874	113983874	1	110611084	8353325785	152	GTEX-144GN-1126-SM-5LU33	8.5	Colon	Colon - Transverse	0.9787085	0.9403789	0.8659349	26828	77.21838	94250095	95367722	0.020893045	792652	101414146	12569728	150392	0.8143069	0.007815991
SRR1414269	SRS639211	113682662	113682662	1	111809266	8425755898	152	K-562-SM-5N9DX	9.5	Bone Marrow	Cells - Leukemia cell line (CML)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1433329	SRS644013	113516780	113516780	1	111381041	8407598381	152	GTEX-132NY-2826-SM-5P9G2	6.6	Prostate	Prostate	0.9080592	0.9180609	0.77474296	27272	63.948067	55591300	100522857	0.09183581	10527373	109494762	4022018	149405	0.7112612	0.096145
SRR1381913	SRS634879	113343404	113343404	1	112060663	8463972151	152	K-562-SM-5P9HH	9.5	Bone Marrow	Cells - Leukemia cell line (CML)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1474777	SRS648612	113248706	113248706	1	106312626	8022339933	152	GTEX-13FXS-0011-R10a-SM-5J2MA	6.2	Brain	Brain - Frontal Cortex (BA9)	0.96246094	0.8742128	0.89983016	25911	60.711952	50577102	94123588	0.037199806	5316364	107666670	5582036	146805	0.786643	0.049377993
SRR1443003	SRS644533	112900346	112900346	1	111309882	8410252865	152	GTEX-139D8-0726-SM-5P9GJ	8	Muscle	Muscle - Skeletal	0.9797874	0.9433706	0.9093449	23649	90.06583	62950686	103110457	0.020056637	2637628	109300056	3600290	137361	0.85784924	0.024131991
SRR1430444	SRS643878	112171692	112171692	1	108834367	8214380437	152	GTEX-11I78-0008-SM-5Q5DI	10	Skin	Cells - Transformed fibroblasts	0.9839441	0.95395464	0.9101332	23274	94.38893	68279223	94258426	0.01574759	864175	98808082	13363610	136012	0.86822575	0.008745995
SRR1356683	SRS629774	111588136	111588136	1	108980131	8207868405	152	GTEX-13X6J-0426-SM-5O9D3	6.5	Nerve	Nerve - Tibial	0.9667954	0.9102791	0.78623146	27315	63.99576	100213940	96919377	0.032995805	756591	106472154	5115982	150285	0.7156901	0.007105999
SRR1455722	SRS645872	111000394	111000394	1	109174982	8247453893	152	GTEX-11DXY-3026-SM-5N9CB	7.5	Pituitary	Pituitary	0.9571018	0.9384196	0.8243709	27931	76.77397	85095453	99196968	0.042709753	2054298	105706412	5293982	152517	0.7736058	0.019433996
SRR1345412	SRS628790	110900618	110900618	1	108445985	8124544739	152	GTEX-WYBS-0005-SM-4ONDR	5.9	Blood	Whole Blood	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1401933	SRS637958	110853218	110853218	1	107820084	8130509438	152	GTEX-111CU-0426-SM-5GZY1	7.3	Spleen	Spleen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR612335	SRS374719	110837696	110837696	1	97352559	7204881277	152	GTEX-R55G-0526-SM-2TC5O	9.1	Heart	Heart - Left Ventricle	0.9794899	0.7261023	0.8951671	23697	51.958027	51319555	68288767	0.020213515	1885764	94048412	16789284	140089	0.64998287	0.020050991
SRR600560	SRS333307	110283292	110283292	1	104367489	7842958431	152	GTEX-N7MS-0011-R6a-SM-2HMJ4	7.6	Brain	Brain - Nucleus accumbens (basal ganglia)	0.9653962	0.8504017	0.8820978	26299	61.83883	70612835	83469045	0.034127235	4020326	98152492	12130800	148207	0.75013745	0.04096
SRR1432650	SRS643981	110269030	110269030	1	108331846	8176283472	152	GTEX-ZLFU-0926-SM-5P9F8	6.4	Kidney	Kidney - Cortex	0.9773697	0.9270557	0.8804694	27109	75.305855	68653235	98778349	0.02216361	1133911	106550612	3718418	150602	0.8162442	0.010641995
SRR657821	SRS389069	109267050	109267050	1	104751151	7892498617	152	GTEX-SIU7-1126-SM-2XCDW	6.6	Thyroid	Thyroid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1321420	SRS625588	109169810	109169810	1	104814327	7899716380	152	GTEX-145MN-0726-SM-5NQBH	8.6	Heart	Heart - Atrial Appendage	0.9861369	0.9223674	0.9247938	23519	60.999313	39114900	87583285	0.013633605	1621544	94954884	14214926	139875	0.8529996	0.017076995
SRR1333145	SRS627179	108935680	108935680	1	106430227	8040341758	152	GTEX-ZGAY-0526-SM-4WWBB	8	Skin	Skin - Sun Exposed (Lower leg)	0.97463274	0.93923724	0.8492968	25586	63.675713	67182525	94093175	0.025199149	1033661	100180414	8755266	145365	0.79769117	0.010317994
SRR1359821	SRS629921	108921832	108921832	1	107741546	8083063645	152	GTEX-WHSB-1226-SM-4M1XR	6.8	Stomach	Stomach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR601900	SRS333310	108583996	108583996	1	73437704	5194867992	152	GTEX-OHPJ-1026-SM-2HMLE	8.1	Lung	Lung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1472415	SRS648491	108259162	108259162	1	103857132	7836588796	152	GTEX-ZF2S-2026-SM-5E461	7.9	Breast	Breast - Mammary Tissue	0.9711936	0.92856115	0.8079666	27925	67.0069	139550138	85857932	0.028451115	413681	92463414	15795748	152979	0.7502464	0.0044739963
SRR1437514	SRS644216	107648870	107648870	1	106022312	8005733686	152	GTEX-Y5LM-1526-SM-4VDTA	8.5	Colon	Colon - Transverse	0.9755011	0.93879914	0.88241875	25385	71.98164	63884941	95048201	0.024259944	1625479	101244452	6404418	144837	0.82841396	0.016054993
SRR658409	SRS389115	107467704	107467704	1	103053984	7766643675	152	GTEX-T6MO-0326-SM-32QOK	7.8	Breast	Breast - Mammary Tissue	0.97533995	0.89619637	0.845516	26131	45.414017	34418943	84888123	0.024368675	603558	94720452	12747252	147723	0.75774837	0.0063719926
SRR1070764	SRS524280	107144456	107144456	1	105502544	7977648289	152	GTEX-XYKS-1226-SM-4BRVI	7.7	Pancreas	Pancreas	0.9742818	0.9295225	0.85172683	26369	58.133797	50890564	93413585	0.02556214	1201634	100496310	6648146	148817	0.7916993	0.011956996
SRR1401084	SRS637913	107067064	107067064	1	104327708	7867274962	152	GTEX-13O1R-1326-SM-5IJF5	8	Esophagus	Esophagus - Mucosa	0.98308384	0.9133134	0.8192075	24969	73.874405	95980333	91636843	0.016787168	379164	100334498	6732566	142533	0.74819314	0.0037789994
SRR659049	SRS389641	106919314	106919314	1	101290052	7626057082	152	GTEX-SSA3-0526-SM-32QPL	7	Nerve	Nerve - Tibial	0.96985847	0.8834335	0.8405249	26331	26.338453	16018115	82744259	0.02990071	288666	93662118	13257196	147859	0.74254787	0.003081993
SRR1465608	SRS648174	106703930	106703930	1	104205833	7869263896	152	GTEX-YFC4-0326-SM-4TT3U	7.4	Blood Vessel	Artery - Aorta	0.9814931	0.9479993	0.8684991	25276	64.50688	65118539	93005528	0.01814832	474348	98107164	8596766	144872	0.82333654	0.0048349984
SRR1379279	SRS634561	106150538	106150538	1	102916497	7766971718	152	GTEX-Y8E4-0126-SM-4VBQ2	6.4	Thyroid	Thyroid	0.96346486	0.92000467	0.7989526	27221	57.739433	64577586	88804796	0.03633592	1156869	96526462	9624076	149804	0.7350401	0.011984993
SRR1330989	SRS627078	105814814	105814814	1	101678037	7666123265	152	GTEX-13S86-0626-SM-5Q5E7	7.9	Lung	Lung	0.97923267	0.943622	0.8543981	26082	74.72802	121512502	86777354	0.02051216	402885	91961988	13852826	147456	0.8062288	0.004380995
SRR1329177	SRS626849	105736440	105736440	1	100969407	7621538541	152	GTEX-ZQUD-1526-SM-51MRE	6.7	Heart	Heart - Left Ventricle	0.9890997	0.9220299	0.94853866	21066	34.00276	14608437	81821307	0.010826349	3761883	88740402	16996038	124793	0.87458104	0.042392
SRR1445490	SRS644651	105466060	105466060	1	103045605	7789039904	152	GTEX-11ZUS-0008-SM-5S2UO	10	Skin	Cells - Transformed fibroblasts	0.9817555	0.9607397	0.9257964	22245	90.82454	70575751	91573992	0.01799879	1361209	95316136	10149924	133237	0.8894493	0.014280993
SRR1310031	SRS623932	105228868	105228868	1	97843767	7369530178	152	GTEX-11P82-1626-SM-59879	6.2	Skin	Skin - Sun Exposed (Lower leg)	0.98018706	0.9138459	0.86629874	25684	57.166527	68241885	77339252	0.019637221	967749	84630514	20598354	146495	0.7916635	0.011434989
SRR1368240	SRS631430	104880508	104880508	1	101273314	7641166482	152	GTEX-Y8E4-0826-SM-4VBRS	7.6	Nerve	Nerve - Tibial	0.97067356	0.91113836	0.7968267	26911	57.845562	78268433	86796523	0.029149083	782669	95261626	9618882	148938	0.7260194	0.008215995
SRR1323675	SRS625709	104718244	104718244	1	102984753	7759787826	152	GTEX-WRHK-0008-SM-4MVPA	9.7	Skin	Cells - Transformed fibroblasts	0.979411	0.9474094	0.9115169	23315	88.68282	76351371	91401763	0.020287301	1522382	96475464	8242780	137375	0.86357963	0.01577999
SRR615419	SRS374913	104144582	104144582	1	93862726	6969505632	152	GTEX-R55E-0126-SM-2TC5Y	7.6	Skin	Skin - Sun Exposed (Lower leg)	0.9725535	0.757942	0.82005984	26380	47.94597	87039983	66029544	0.027249787	685261	87116880	17027702	148824	0.6215578	0.007865996
SRR1097392	SRS526087	104122504	104122504	1	101976624	7690768415	152	GTEX-WZTO-0011-R11A-SM-4E3K9	8.6	Brain	Brain - Cerebellar Hemisphere	0.95460993	0.9297754	0.8161022	25895	72.17725	144134249	87294010	0.044932522	2020170	93887200	10235304	145791	0.75879174	0.02151699
SRR1322960	SRS625661	104037542	104037542	1	100849351	7606942794	152	GTEX-13O3O-2326-SM-5IJD6	8.2	Skin	Skin - Not Sun Exposed (Suprapubic)	0.9810252	0.93769354	0.8144722	25938	64.18209	93269773	86313416	0.018782875	485832	92048644	11988898	146868	0.76372534	0.005277992
SRR612839	SRS374769	104032824	104032824	1	88660166	6417506315	152	GTEX-N7MS-0426-SM-2YUN6	6.6	Muscle	Muscle - Skeletal	0.95930827	0.75771	0.8742428	22994	47.69465	30895867	72543884	0.040526915	3174674	95740970	8291854	136129	0.6624225	0.03315899
SRR1341739	SRS627936	103530472	103530472	1	101252388	7645884388	152	GTEX-Y111-0526-SM-4TT3M	6.7	Nerve	Nerve - Tibial	0.97312385	0.9413287	0.8431953	26408	61.75546	68714122	89739112	0.026612433	778484	95332382	8198090	148166	0.793724	0.008165997
SRR663149	SRS389944	103273810	103273810	1	97639527	7315374783	152	GTEX-VUSG-0426-SM-3GIKD	7.1	Thyroid	Thyroid	0.9673533	0.87565815	0.78636634	26185	34.98114	23360783	84017548	0.032427486	603800	95947884	7325926	146760	0.68858814	0.0062929993
SRR1413032	SRS639146	102930052	102930052	1	101567604	7671959517	152	GTEX-132AR-1126-SM-5P9GA	7.3	Thyroid	Thyroid	0.97141266	0.9378081	0.81924766	26721	69.75248	105295805	93478926	0.028361334	1647878	99678100	3251952	148570	0.7682971	0.016531996
SRR1319991	SRS625504	102274710	102274710	1	99798188	7528828022	152	GTEX-1399S-2226-SM-5IFEW	8.4	Uterus	Uterus	0.97646034	0.9410527	0.8698414	25439	73.35388	106642595	86755082	0.023226652	272696	92189398	10085312	145282	0.81856656	0.0029579974
SRR1315931	SRS625199	101749482	101749482	1	99118281	7482962526	152	GTEX-13N11-2626-SM-5K7UQ	7.5	Adipose Tissue	Adipose - Subcutaneous	0.97864723	0.9181451	0.8618699	26147	70.24527	101962580	87643264	0.021069173	497807	95456870	6292612	148438	0.79132164	0.005214994
SRR1398371	SRS637739	101642578	101642578	1	98255642	7418044659	152	GTEX-12696-1226-SM-5FQSM	7.8	Heart	Heart - Atrial Appendage	0.98193574	0.9467145	0.88361424	24586	54.48167	40773525	84420762	0.017858071	1395547	89172350	12470228	142794	0.8365304	0.015649997
SRR1361456	SRS630008	101388542	101388542	1	96516370	7283687354	152	GTEX-ZT9X-0004-SM-4YCDT	9.8	Blood	Cells - EBV-transformed lymphocytes	0.9682079	0.9293255	0.8698226	23417	80.71607	78884894	80482185	0.031514663	1281981	86602790	14785752	133891	0.80834836	0.014802999
SRR1472214	SRS648482	101256904	101256904	1	96575687	7288542073	152	GTEX-ZYT6-0826-SM-5E43I	6.6	Blood Vessel	Artery - Coronary	0.98042643	0.9276911	0.85809445	25377	61.209362	96977018	79811409	0.019228267	671998	86032312	15224592	145329	0.79604656	0.0078109954
SRR660534	SRS389752	101153428	101153428	1	89130225	6695614457	152	GTEX-S7SF-2226-SM-3K2BG	7.9	Blood Vessel	Artery - Tibial	0.97676355	0.7951354	0.89945585	22765	48.052723	62563128	60360273	0.022913052	684649	75911946	25241482	135848	0.71518916	0.009018989
SRR614900	SRS374798	100772614	100772614	1	74630618	5275462059	152	GTEX-RVPV-0011-R3A-SM-2TF63	6.3	Brain	Brain - Anterior cingulate cortex (BA24)	0.9195946	0.6005906	0.8184949	24500	26.981411	28810024	46259087	0.08005633	6062916	77022666	23749948	142788	0.49158034	0.078716
SRR1472770	SRS648507	100746334	100746334	1	98195154	7421344474	152	GTEX-NPJ8-0011-R1a-SM-5SI8B	6.6	Brain	Brain - Hippocampus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR613249	SRS374810	100492748	100492748	1	79733046	5712853010	152	GTEX-Q2AG-0626-SM-2S1PV	6.3	Nerve	Nerve - Tibial	0.97478056	0.61629385	0.8118642	25016	43.317394	62158326	57100366	0.025039839	423230	92651210	7841538	143130	0.5003469	0.0045679924
SRR1374543	SRS633797	99792692	99792692	1	97745080	7383367697	152	GTEX-12WSG-2126-SM-5EGJ7	7.7	Uterus	Uterus	0.972068	0.94783056	0.8043685	26005	71.510895	140675686	87238825	0.027685484	358958	92040524	7752168	145736	0.76240504	0.0038999994
SRR1498249	SRS650068	99650304	99650304	1	90506205	6791525342	152	GTEX-YEC3-1426-SM-4WWEM	6	Stomach	Stomach	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1466709	SRS648225	99450608	99450608	1	97241027	7340352081	152	GTEX-13NYS-0526-SM-5J1OF	7.7	Blood Vessel	Artery - Tibial	0.9824563	0.91954106	0.8691336	23939	72.044395	89436100	86650935	0.017226957	875988	94232808	5217800	139869	0.79920405	0.009295998
SRR1336029	SRS627523	99414598	99414598	1	97685471	7380475266	152	GTEX-117XS-2926-SM-5N9BX	7.5	Pituitary	Pituitary	0.9722974	0.9437155	0.84771585	27358	62.23569	59052543	89257927	0.027451534	620359	94581394	4833204	151779	0.80000263	0.006558996
SRR1470093	SRS648382	99366742	99366742	1	93031017	7021447722	152	GTEX-13NYC-0726-SM-5J2NQ	7.2	Muscle	Muscle - Skeletal	0.9751849	0.87755597	0.85542905	23476	62.24502	57326586	82652228	0.02467815	1643238	94184560	5182182	135459	0.7506869	0.017447
SRR1377557	SRS634304	99155928	99155928	1	97796880	7387708536	152	GTEX-YEC3-0826-SM-5P9JF	5.7	Thyroid	Thyroid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1442066	SRS644488	99064840	99064840	1	97281906	7333268586	152	GTEX-11OC5-0006-SM-5N9FA	8.8	Blood	Whole Blood	0.9640113	0.9176827	0.81616104	22329	71.333626	64043747	86805568	0.03583991	2415693	94592136	4472704	130634	0.7489768	0.02553799
